instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 17569 40 40 71.0 17.0 729.201634877384 0.0
wuf20-02 40 16078 40 40 71.0 16.0 751.3437016891662 0.0
wuf20-03 40 22816 40 20 71.0 16.166666666666668 747.2874833110889 0.02771645818003433
wuf20-04 40 12759 40 40 71.0 15.875 741.0049434055584 0.0
wuf20-05 40 26082 40 33 71.0 15.45 704.7928148280726 0.01662488605287147
wuf20-06 40 16409 40 40 71.0 15.875 690.2435278606049 0.0
wuf20-07 40 22419 40 21 71.0 15.746428571428572 690.4873558768146 0.019583205638982533
wuf20-08 40 30942 40 3 71.0 15.509375 678.4223228041029 0.009267470734302946
wuf20-09 40 14313 40 38 71.0 15.669444444444444 678.2579425008852 0.0023508538478598357
wuf20-010 40 15338 40 39 71.0 15.9 672.7795902698949 8.239351801160626E-4
wuf20-011 40 21528 40 32 71.0 15.793181818181818 664.8999086802223 0.014099594672843083
wuf20-012 40 18150 40 36 71.0 15.558333333333334 668.2672615858116 0.007061198676785366
wuf20-013 40 13365 40 38 71.0 15.588461538461539 684.7651666569285 5.846585594013096E-4
wuf20-014 40 17901 40 40 71.0 15.617857142857142 693.9092602772491 0.0
wuf20-015 40 24300 40 34 71.0 15.575 695.9800021267035 0.0015842095381149077
wuf20-016 40 22498 40 24 71.0 15.5546875 694.3718450843227 0.0241910669975186
wuf20-017 40 11169 40 40 71.0 15.698529411764707 692.3076731635889 0.0
wuf20-018 40 17808 40 7 71.0 15.634722222222223 690.9878989256681 0.021666486135181975
wuf20-019 40 27705 40 22 71.0 15.60657894736842 687.6983396750556 0.015137886459118816
wuf20-020 40 21385 40 33 71.0 15.60875 686.1084157852243 0.01893751293192634
wuf20-021 40 26632 40 26 71.0 15.595238095238095 683.4538965856233 0.028135183433196674
wuf20-022 40 17941 40 34 71.0 15.568181818181818 685.760187999565 0.0024119885823025685
wuf20-023 40 6678 40 40 71.0 15.630434782608695 691.1996221159125 0.0
wuf20-024 40 29328 40 16 71.0 15.5 691.4958831082307 0.020862253069941272
wuf20-025 40 8506 40 40 71.0 15.56 694.5862518655346 0.0
wuf20-026 40 29892 40 28 71.0 15.524038461538462 691.0448392479946 0.013148437500000002
wuf20-027 40 16655 40 36 71.0 15.537962962962963 690.0981686397142 0.004887110603029437
wuf20-028 40 30937 40 16 71.0 15.460714285714285 688.5867675233455 0.025578902229845636
wuf20-029 40 26001 40 33 71.0 15.405172413793103 686.6226095383431 0.009713945172824793
wuf20-030 40 16068 40 35 71.0 15.395 684.0904706878256 0.0056019808108944595
wuf20-031 40 24948 40 18 71.0 15.366935483870968 685.4130795738268 0.026809253036960457
wuf20-032 40 18681 40 40 71.0 15.41796875 684.5059400679143 0.0
wuf20-033 40 21789 40 16 71.0 15.361363636363636 684.3097734824651 0.0017867191896454692
wuf20-034 40 15756 40 40 71.0 15.409558823529412 683.0247521335413 0.0
wuf20-035 40 37245 40 30 71.0 15.396428571428572 676.7926000937263 0.039013364779874216
