instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 12960 40 39 71.0 15.488789186733303 679.1121945051461 3.2740879326473345E-5
wuf20-02 40 10230 40 39 71.0 15.488567211625794 679.1545291203033 0.001492262343404569
wuf20-03 40 16200 40 30 71.0 15.488912846118929 679.1865499703742 0.01385822909001717
wuf20-04 40 9973 40 39 71.0 15.488691016333938 679.205380058908 0.002037362086258776
wuf20-05 40 17820 40 35 71.0 15.48795918367347 679.1529412109032 0.010232452142206017
wuf20-06 40 10920 40 39 71.0 15.489086582048957 679.1242788131916 0.00255216314982907
wuf20-07 40 15859 40 33 71.0 15.488864975079293 679.1343901797431 0.006117836346920012
wuf20-08 40 19882 40 4 71.0 15.488213315217392 679.096056021602 0.008389499822632141
wuf20-09 40 9951 40 37 71.0 15.48886373924853 679.0947207795765 0.003526280771789754
wuf20-010 40 9360 40 40 71.0 15.49 679.0697854858704 0.0
wuf20-011 40 16065 40 28 71.0 15.489699231117141 679.0253414959226 0.023028372900984362
wuf20-012 40 14153 40 27 71.0 15.488551084990958 679.0324007636389 0.02210060323020043
wuf20-013 40 9900 40 40 71.0 15.488782196113872 679.124684290606 0.0
wuf20-014 40 13282 40 39 71.0 15.489013098464318 679.1845845947674 0.0012793077781912915
wuf20-015 40 16566 40 33 71.0 15.488792325056433 679.2052576913535 0.0015771686068343973
wuf20-016 40 16200 40 26 71.0 15.488707129963899 679.2035478591689 0.016657568238213398
wuf20-017 40 9360 40 40 71.0 15.489839873703202 679.194561559925 0.0
wuf20-018 40 12555 40 18 71.0 15.489562669071235 679.192538122781 0.012646230502599654
wuf20-019 40 16119 40 17 71.0 15.489556106354213 679.1669544838688 0.024655283852202965
wuf20-020 40 14742 40 37 71.0 15.48971846846847 679.1611369691565 0.003429546865301056
wuf20-021 40 16200 40 36 71.0 15.489880684376407 679.1450913540128 0.007812992746767581
wuf20-022 40 13320 40 39 71.0 15.489660216021603 679.1705299179473 4.019980970504281E-4
wuf20-023 40 6540 40 40 71.0 15.490339631129105 679.2297726722232 0.0
wuf20-024 40 20001 40 15 71.0 15.488961330935252 679.2377898094801 0.022617458622530697
wuf20-025 40 6723 40 40 71.0 15.489640449438202 679.2780223093582 0.0
wuf20-026 40 17412 40 34 71.0 15.489330637915543 679.2455310059626 0.005859375
wuf20-027 40 10935 40 37 71.0 15.489526268522676 679.2397182720205 0.0036653329522720775
wuf20-028 40 20076 40 18 71.0 15.488610861759426 679.2257339023718 0.02512149799885649
wuf20-029 40 16650 40 27 71.0 15.48780843427546 679.2020807450805 0.01775923718712753
wuf20-030 40 12004 40 22 71.0 15.487757847533633 679.1680017323486 0.017757660167130915
wuf20-031 40 16983 40 26 71.0 15.487528014343344 679.1964730448838 0.0031597311966916524
wuf20-032 40 12799 40 39 71.0 15.48820564516129 679.1860825138117 5.795187793427231E-4
wuf20-033 40 16899 40 20 71.0 15.487248096730855 679.1835788583414 0.008328643781654472
wuf20-034 40 9630 40 40 71.0 15.487925246195166 679.1663163107859 0.0
wuf20-035 40 22498 40 26 71.0 15.487438478747203 679.0685499249748 0.04779874213836478
wuf20-036 40 10191 40 40 71.0 15.488114937388193 679.0640988480993 0.0
wuf20-037 40 16772 40 17 71.0 15.487874385337506 679.0176085650882 0.0031200756381972914
wuf20-038 40 18480 40 24 71.0 15.487209562109026 679.0058917302222 0.022219229733369247
wuf20-039 40 16268 40 20 71.0 15.486746315319339 678.9929018188391 0.004699612403100772
wuf20-040 40 18892 40 11 71.0 15.485680803571428 678.9690931806817 0.04744701348747592
wuf20-041 40 12600 40 33 71.0 15.486590807675144 678.9577482239056 0.005321340291128811
wuf20-042 40 16443 40 38 71.0 15.4867863514719 678.9532078707641 0.0036096972944012857
wuf20-043 40 11592 40 38 71.0 15.485265269728043 679.0097187933392 0.008188985121030425
wuf20-044 40 15097 40 15 71.0 15.484480837789661 678.9865759593317 0.016290550070521864
wuf20-045 40 13161 40 40 71.0 15.484710467706014 678.9996210155963 0.0
