instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf75-01 10 29880 10 10 325.0 39.0 3042.010401188708 0.0
wuf75-02 10 20700 10 9 325.0 43.55 3522.0178306092143 1.5224091196019458E-4
wuf75-03 10 10140 10 10 325.0 41.36666666666667 3559.4893511639443 0.0
wuf75-04 10 10320 10 10 325.0 42.025 3707.4598811292717 0.0
wuf75-05 10 10260 10 10 325.0 42.22 3765.068350668645 0.0
wuf75-06 10 182094 6 2 324.9166666666667 41.88333333333333 3442.7832590391267 0.011098365357040434
wuf75-07 10 44748 10 10 324.92857142857144 41.614285714285714 3440.4440246232202 0.0
wuf75-08 10 20220 10 10 324.9375 41.2875 3446.397622585436 0.0
wuf75-09 10 180009 8 5 324.9111111111111 41.31111111111111 3343.6591051675728 0.04776092932517514
wuf75-010 10 155376 7 1 324.89 40.91 3198.608365527487 0.016654147440712523
wuf75-011 10 88236 9 9 324.8909090909091 41.00909090909091 3204.9088207483446 0.0
wuf75-012 10 20460 10 10 324.9 41.00833333333333 3261.5543585933624 0.0
wuf75-013 10 103626 9 8 324.9 41.43846153846154 3261.657183678135 0.010810482401069302
wuf75-014 10 20340 10 10 324.90714285714284 41.55 3283.6459032052653 0.0
wuf75-015 10 22638 10 10 324.91333333333336 41.64666666666667 3323.5745121347204 0.0
wuf75-016 10 11187 10 10 324.91875 41.54375 3348.7423569836565 0.0
wuf75-017 10 21978 10 10 324.9235294117647 41.51176470588236 3337.7965824665694 0.0
wuf75-018 10 55440 10 7 324.9277777777778 41.53888888888889 3335.4353392768708 4.2380522993688016E-4
wuf75-019 10 10200 10 10 324.9315789473684 41.45789473684211 3361.7061625088018 0.0
wuf75-020 10 10500 10 10 324.935 41.935 3427.8684769687984 0.0
wuf75-021 10 31140 10 10 324.93809523809523 42.41428571428571 3467.755090921955 0.0
wuf75-022 10 54537 10 5 324.9409090909091 42.57272727272727 3474.6309401593935 0.015354442152937848
wuf75-023 10 34374 10 10 324.94347826086954 42.46086956521739 3472.0304089411457 0.0
wuf75-024 10 40713 10 6 324.9458333333333 42.175 3453.449213719662 0.0018238870366738577
wuf75-025 10 11451 10 10 324.948 42.648 3486.150650817237 0.0
wuf75-026 10 74250 9 9 324.94615384615383 42.38846153846154 3450.774397073953 0.0
wuf75-027 10 126252 9 6 324.94444444444446 42.196296296296296 3422.6468603819276 0.011550539744847889
wuf75-028 10 10200 10 10 324.94642857142856 42.18928571428572 3434.960151772446 0.0
wuf75-029 10 62985 10 4 324.94827586206895 41.86206896551724 3400.7266536865277 0.018038371884525735
wuf75-030 10 10050 10 10 324.95 41.733333333333334 3400.037399702822 0.0
wuf75-031 10 20520 10 10 324.9516129032258 41.83870967741935 3416.010549777117 0.0
wuf75-032 10 10200 10 10 324.953125 41.84375 3426.671670690933 0.0
wuf75-033 10 53622 10 10 324.95454545454544 41.84848484848485 3414.9657391147716 0.0
wuf75-034 10 114228 8 6 324.95 41.720588235294116 3384.7107988812145 0.004676508471217676
wuf75-035 10 10320 10 10 324.95142857142855 41.871428571428574 3405.6771598386704 0.0
wuf75-036 10 10320 10 10 324.9527777777778 41.958333333333336 3426.3950181608016 0.0
wuf75-037 10 10290 10 10 324.95405405405404 42.013513513513516 3443.7320388739395 0.0
wuf75-038 10 10200 10 10 324.95526315789476 41.98684210526316 3454.021447563929 0.0
wuf75-039 10 19380 10 10 324.95641025641027 41.98717948717949 3462.659256295957 0.0
wuf75-040 10 10110 10 10 324.9575 41.9125 3466.370375185733 0.0
wuf75-041 10 10200 10 10 324.95853658536583 41.86585365853659 3474.539321567062 0.0
wuf75-042 10 10200 10 10 324.95952380952383 41.916666666666664 3479.545620179718 0.0
wuf75-043 10 238740 6 4 324.9488372093023 41.9953488372093 3447.529641660041 0.028978488113976675
wuf75-044 10 10080 10 10 324.95 41.904545454545456 3448.7550081048203 0.0
wuf75-045 10 10140 10 10 324.9511111111111 41.88444444444445 3452.0754928182264 0.0
wuf75-046 10 10170 10 10 324.95217391304345 41.821739130434786 3458.5786969442465 0.0
wuf75-047 10 121242 8 5 324.9489361702128 41.772340425531915 3435.227077866649 0.007004143577454945
wuf75-048 10 52884 10 8 324.95 41.775 3436.281287147101 0.005221411605022056
wuf75-049 10 88968 9 8 324.94897959183675 41.75918367346939 3427.370785699122 0.0017180753994747854
wuf75-050 10 22506 10 9 324.95 41.846 3431.5958216939066 2.77687030382228E-4
wuf75-051 10 11286 10 10 324.95098039215685 41.84901960784314 3441.787501092561 0.0
wuf75-052 10 87696 9 5 324.95 41.74038461538461 3432.6208166647602 0.002761536385715571
wuf75-053 10 29667 10 9 324.9509433962264 41.74528301886792 3438.2517339987107 6.250248815637565E-4
wuf75-054 10 42336 10 9 324.95185185185187 41.71296296296296 3432.725609487647 3.1233732431025507E-4
wuf75-055 10 10200 10 10 324.95272727272726 41.68181818181818 3440.032070782116 0.0
wuf75-056 10 44352 10 7 324.9535714285714 41.64642857142857 3438.2718663765645 0.002338688204490991
wuf75-057 10 10020 10 10 324.95438596491226 41.54736842105263 3436.4553348452837 0.0
wuf75-058 10 10410 10 10 324.9551724137931 41.641379310344824 3449.6781293231506 0.0
wuf75-059 10 41880 10 9 324.9559322033898 41.8 3464.788805500287 6.29533324209662E-4
wuf75-060 10 30420 10 10 324.95666666666665 41.803333333333335 3467.128333333331 0.0
wuf75-061 10 14238 10 10 324.9573770491803 41.79016393442623 3468.3291135848767 0.0
wuf75-062 10 10200 10 10 324.958064516129 41.76129032258064 3473.6947730431853 0.0
wuf75-063 10 58653 10 2 324.95873015873013 41.79206349206349 3476.4287152998904 0.005013385251886104
wuf75-064 10 85425 9 5 324.95625 41.73125 3463.6148031203584 0.0055057810701236295
wuf75-065 10 19920 10 10 324.9569230769231 41.68923076923077 3459.126524174195 0.0
wuf75-066 10 10230 10 10 324.95757575757574 41.73939393939394 3463.183006889105 0.0
wuf75-067 10 9990 10 10 324.9582089552239 41.668656716417914 3460.771235945095 0.0
wuf75-068 10 20520 10 10 324.95882352941175 41.77647058823529 3466.823459487815 0.0
wuf75-069 10 41454 10 8 324.9594202898551 41.744927536231884 3456.5558024850957 0.004185672122350416
wuf75-070 10 30960 10 10 324.96 41.82 3464.552213967319 0.0
wuf75-071 10 30600 10 10 324.9605633802817 41.87887323943662 3465.3585542975597 0.0
wuf75-072 10 193050 9 5 324.95972222222224 41.75694444444444 3448.1918338286323 0.07140883977900553
wuf75-073 10 63960 10 4 324.96027397260275 41.705479452054796 3437.7051537788307 0.01755035383777899
wuf75-074 10 29520 10 9 324.9608108108108 41.61351351351351 3428.9917975181756 3.404979782932539E-4
wuf75-075 10 10320 10 10 324.96133333333336 41.712 3434.756265477962 0.0
wuf75-076 10 30060 10 10 324.96184210526314 41.67631578947368 3431.4850140768 0.0
