instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 10 16500 10 10 71.0 17.0 982.1781609195402 0.0
wuf20-02 10 8100 10 10 71.0 15.5 928.0725969432867 0.0
wuf20-03 10 16620 10 10 71.0 16.0 958.7866899732101 0.0
wuf20-04 10 16320 10 10 71.0 15.5 941.258256473618 0.0
wuf20-05 10 8100 10 10 71.0 15.2 928.1757790383267 0.0
wuf20-06 10 8460 10 10 71.0 15.666666666666666 970.8403600829596 0.0
wuf20-07 10 8160 10 10 71.0 15.571428571428571 956.7394544451878 0.0
wuf20-08 10 8100 10 10 71.0 15.5 952.8814753758577 0.0
wuf20-09 10 8370 10 10 71.0 15.666666666666666 964.8245364292733 0.0
wuf20-010 10 8490 10 10 71.0 15.9 987.1767453630337 0.0
wuf20-011 10 8430 10 10 71.0 15.909090909090908 995.6148079472993 0.0
wuf20-012 10 7830 10 10 71.0 15.666666666666666 969.9868665103045 0.0
wuf20-013 10 8100 10 10 71.0 15.538461538461538 961.1442987433837 0.0
wuf20-014 10 8220 10 10 71.0 15.571428571428571 959.8000060412307 0.0
wuf20-015 10 15900 10 10 71.0 15.533333333333333 948.9501810770794 0.0
wuf20-016 10 8280 10 10 71.0 15.5625 953.637720989271 0.0
wuf20-017 10 8490 10 10 71.0 15.705882352941176 966.3326503156022 0.0
wuf20-018 10 8340 10 10 71.0 15.722222222222221 969.8779824729929 0.0
wuf20-019 10 8250 10 10 71.0 15.736842105263158 971.4253694862313 0.0
wuf20-020 10 8280 10 10 71.0 15.75 974.5829331287082 0.0
wuf20-021 10 8190 10 10 71.0 15.761904761904763 973.5726643310919 0.0
wuf20-022 10 16080 10 10 71.0 15.727272727272727 967.1044794452981 0.0
wuf20-023 10 8130 10 10 71.0 15.73913043478261 965.4969122860514 0.0
wuf20-024 10 7800 10 10 71.0 15.583333333333334 954.3827845880334 0.0
wuf20-025 10 8370 10 10 71.0 15.64 958.4187359040767 0.0
wuf20-026 10 8130 10 10 71.0 15.615384615384615 957.4202241945908 0.0
wuf20-027 10 8220 10 10 71.0 15.62962962962963 957.9024551174016 0.0
wuf20-028 10 7920 10 10 71.0 15.535714285714286 950.6713095684528 0.0
wuf20-029 10 8070 10 10 71.0 15.482758620689655 948.3469525924695 0.0
wuf20-030 10 8340 10 10 71.0 15.5 951.421641801586 0.0
wuf20-031 10 24660 10 10 71.0 15.451612903225806 951.3015279759713 0.0
wuf20-032 10 8370 10 10 71.0 15.5 955.4963578040417 0.0
wuf20-033 10 31800 10 10 71.0 15.454545454545455 948.6358370691827 0.0
wuf20-034 10 8370 10 10 71.0 15.5 953.0857801530007 0.0
wuf20-035 10 8400 10 10 71.0 15.514285714285714 958.0113672286532 0.0
wuf20-036 10 8340 10 10 71.0 15.555555555555555 960.725412059303 0.0
wuf20-037 10 8310 10 10 71.0 15.567567567567568 962.932080419109 0.0
wuf20-038 10 8040 10 10 71.0 15.526315789473685 959.7907620783718 0.0
wuf20-039 10 8160 10 10 71.0 15.512820512820513 958.33628396617 0.0
wuf20-040 10 8130 10 10 71.0 15.475 955.9071141551519 0.0
wuf20-041 10 8490 10 10 71.0 15.536585365853659 961.7695947173258 0.0
wuf20-042 10 8220 10 10 71.0 15.523809523809524 961.7464851996484 0.0
wuf20-043 10 7920 10 10 71.0 15.488372093023257 958.1230020289761 0.0
wuf20-044 10 8010 10 10 71.0 15.454545454545455 954.9174883921827 0.0
wuf20-045 10 8190 10 10 71.0 15.466666666666667 954.3530461599049 0.0
wuf20-046 10 8190 10 10 71.0 15.478260869565217 953.8170636525542 0.0
wuf20-047 10 8310 10 10 71.0 15.48936170212766 956.0424891131705 0.0
wuf20-048 10 8430 10 10 71.0 15.520833333333334 959.7507049398307 0.0
wuf20-049 10 8250 10 10 71.0 15.53061224489796 960.7107609794589 0.0
wuf20-050 10 8100 10 10 71.0 15.5 958.8951621120709 0.0
wuf20-051 10 8340 10 10 71.0 15.529411764705882 960.8603908434259 0.0
wuf20-052 10 8460 10 10 71.0 15.557692307692308 965.0991599023899 0.0
wuf20-053 10 8460 10 10 71.0 15.60377358490566 969.1590126737397 0.0
wuf20-054 10 24030 10 10 71.0 15.574074074074074 965.6145641792235 0.0
wuf20-055 10 8160 10 10 71.0 15.563636363636364 965.0736361682044 0.0
wuf20-056 10 8220 10 10 71.0 15.553571428571429 965.1331189874649 0.0
wuf20-057 10 8520 10 10 71.0 15.596491228070175 969.3469412447772 0.0
wuf20-058 10 8160 10 10 71.0 15.586206896551724 968.7606081654114 0.0
wuf20-059 10 8340 10 10 71.0 15.59322033898305 970.0292561191906 0.0
wuf20-060 10 8580 10 10 71.0 15.633333333333333 974.4664016048375 0.0
wuf20-061 10 16740 10 10 71.0 15.639344262295081 975.4887265106424 0.0
wuf20-062 10 15840 10 10 71.0 15.612903225806452 971.3337703298096 0.0
wuf20-063 10 8160 10 10 71.0 15.619047619047619 970.8479866308284 0.0
wuf20-064 10 24480 10 10 71.0 15.59375 968.4362705113081 0.0
wuf20-065 10 8310 10 10 71.0 15.615384615384615 969.6554516831816 0.0
wuf20-066 10 8520 10 10 71.0 15.636363636363637 972.6698745662112 0.0
wuf20-067 10 8070 10 10 71.0 15.626865671641792 971.6569463037547 0.0
wuf20-068 10 8340 10 10 71.0 15.647058823529411 973.059742504879 0.0
wuf20-069 10 8340 10 10 71.0 15.666666666666666 974.5664188187693 0.0
wuf20-070 10 8310 10 10 71.0 15.67142857142857 975.281037744069 0.0
wuf20-071 10 8130 10 10 71.0 15.661971830985916 974.0048748094738 0.0
wuf20-072 10 8130 10 10 71.0 15.666666666666666 973.0763883003682 0.0
wuf20-073 10 8520 10 10 71.0 15.712328767123287 976.6529208620913 0.0
wuf20-074 10 8400 10 10 71.0 15.72972972972973 978.4040381760389 0.0
wuf20-075 10 16080 10 10 71.0 15.706666666666667 976.3175625649848 0.0
wuf20-076 10 8190 10 10 71.0 15.68421052631579 975.8256345639031 0.0
wuf20-077 10 7950 10 10 71.0 15.688311688311689 973.6231666097513 0.0
wuf20-078 10 8040 10 10 71.0 15.679487179487179 972.0772390420174 0.0
wuf20-079 10 8040 10 10 71.0 15.670886075949367 970.8854142050693 0.0
wuf20-080 10 8310 10 10 71.0 15.6875 971.723384989045 0.0
wuf20-081 10 8340 10 10 71.0 15.703703703703704 972.8658778425443 0.0
wuf20-082 10 16500 10 10 71.0 15.695121951219512 972.6595926865313 0.0
wuf20-083 10 8310 10 10 71.0 15.698795180722891 973.2727183120891 0.0
wuf20-084 10 8580 10 10 71.0 15.714285714285714 976.2873288083737 0.0
wuf20-085 10 8430 10 10 71.0 15.729411764705882 977.7947088711737 0.0
wuf20-086 10 16080 10 10 71.0 15.720930232558139 975.8240386886099 0.0
wuf20-087 10 8280 10 10 71.0 15.724137931034482 975.9378895547111 0.0
wuf20-088 10 8400 10 10 71.0 15.738636363636363 977.4618365612557 0.0
wuf20-089 10 7890 10 10 71.0 15.719101123595506 974.8871762984402 0.0
wuf20-090 10 8460 10 10 71.0 15.755555555555556 977.0509571282394 0.0
wuf20-091 10 8310 10 10 71.0 15.758241758241759 977.6153550445515 0.0
wuf20-092 10 8580 10 10 71.0 15.793478260869565 980.8599919594967 0.0
wuf20-093 10 16020 10 10 71.0 15.774193548387096 978.8420901314502 0.0
wuf20-094 10 16740 10 10 71.0 15.76595744680851 979.5187782917754 0.0
wuf20-095 10 16680 10 10 71.0 15.76842105263158 979.6911907222164 0.0
wuf20-096 10 8370 10 10 71.0 15.791666666666666 980.9045767805177 0.0
wuf20-097 10 8100 10 10 71.0 15.77319587628866 979.9295353579855 0.0
wuf20-098 10 8160 10 10 71.0 15.775510204081632 979.3713589839404 0.0
wuf20-099 10 16020 10 10 71.0 15.737373737373737 977.095947176649 0.0
wuf20-0100 10 8160 10 10 71.0 15.74 976.7976969895099 0.0
wuf20-0101 10 16200 10 10 71.0 15.732673267326733 975.4770304228861 0.0
wuf20-0102 10 7950 10 10 71.0 15.705882352941176 973.3921972977063 0.0
wuf20-0103 10 16500 10 10 71.0 15.699029126213592 973.2043520815188 0.0
wuf20-0104 10 8160 10 10 71.0 15.692307692307692 972.3434324620472 0.0
wuf20-0105 10 8370 10 10 71.0 15.704761904761904 973.2237305684819 0.0
wuf20-0106 10 8370 10 10 71.0 15.726415094339623 974.4406543934223 0.0
wuf20-0107 10 16500 10 10 71.0 15.728971962616823 974.0608408834647 0.0
wuf20-0108 10 8670 10 10 71.0 15.75925925925926 977.4723886248544 0.0
wuf20-0109 10 16080 10 10 71.0 15.73394495412844 975.9175791730618 0.0
wuf20-0110 10 16320 10 10 71.0 15.736363636363636 975.4410035593778 0.0
wuf20-0111 10 8400 10 10 71.0 15.747747747747749 976.538570450399 0.0
wuf20-0112 10 8340 10 10 71.0 15.758928571428571 977.4885336824315 0.0
wuf20-0113 10 8310 10 10 71.0 15.769911504424778 978.054218861384 0.0
wuf20-0114 10 8520 10 10 71.0 15.789473684210526 980.135387627012 0.0
wuf20-0115 10 8010 10 10 71.0 15.773913043478261 978.4719397744775 0.0
wuf20-0116 10 8160 10 10 71.0 15.758620689655173 977.9753733557203 0.0
