instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-044 40 28203 40 21 71.0 15.435069444444444 676.467666803643 0.013519040902679833
wuf20-045 40 20200 40 38 71.0 15.43896551724138 676.6790496658136 0.0016323907455012853
wuf20-046 40 28542 40 11 71.0 15.439212328767123 676.8045541720834 0.02043949044585988
wuf20-047 40 39600 40 11 71.0 15.43486394557823 675.9860520326599 0.04386588380716934
wuf20-048 40 24375 40 26 71.0 15.440878378378379 675.5082300740225 0.0033239561741190407
wuf20-049 40 26632 40 37 71.0 15.437751677852349 675.274515004295 0.0018976665729547371
wuf20-050 40 42381 40 16 71.0 15.427333333333333 674.7425369495229 0.06418002466091244
wuf20-051 40 20889 40 13 71.0 15.429139072847683 674.6790919211315 0.029960166919575103
wuf20-052 40 30192 40 38 71.0 15.439144736842104 673.9294135484583 0.0025161588180978764
wuf20-053 40 21504 40 40 71.0 15.455882352941176 673.5932905231318 0.0
wuf20-054 40 21981 40 28 71.0 15.446428571428571 673.7993234964954 0.006523756495916852
wuf20-055 40 32964 40 38 71.0 15.43774193548387 674.2828511770963 0.0033494475138121545
wuf20-056 40 28692 40 23 71.0 15.428205128205128 674.0086768620574 0.00864562118126273
wuf20-057 40 11520 40 40 71.0 15.444585987261146 673.889422323353 0.0
wuf20-058 40 34421 40 9 71.0 15.44129746835443 673.8662158398356 0.014045801526717564
wuf20-059 40 30492 40 3 71.0 15.43867924528302 673.2340786135909 0.014775280898876409
wuf20-060 40 22727 40 40 71.0 15.4546875 672.6673558819988 0.0
wuf20-061 40 24453 40 38 71.0 15.452173913043477 672.7057896420931 0.0032342306147047006
wuf20-062 40 28462 40 25 71.0 15.438580246913581 672.9322761063917 0.0223717485549133
wuf20-063 40 16281 40 40 71.0 15.4420245398773 673.6255412702573 0.0
wuf20-064 40 27999 40 29 71.0 15.43765243902439 673.9361405904809 0.0060438413361169115
wuf20-065 40 21433 40 40 71.0 15.447121212121212 674.0437862500465 0.0
wuf20-066 40 19104 40 34 71.0 15.456475903614457 673.4906146251141 0.001554307116104869
wuf20-067 40 20706 40 40 71.0 15.45374251497006 674.5574616618939 0.0
wuf20-068 40 26037 40 39 71.0 15.462797619047619 674.6862113323399 0.002280796126949973
wuf20-069 40 32620 40 31 71.0 15.470562130177514 674.6572606781755 0.01913187649489019
wuf20-070 40 25789 40 29 71.0 15.471176470588235 674.2888445927896 0.0072352107686857944
wuf20-071 40 29937 40 30 71.0 15.45204678362573 674.3839815954159 0.013537623975851662
wuf20-072 40 33617 40 33 71.0 15.45406976744186 674.4820757566359 0.011765164915201331
wuf20-073 40 26400 40 40 71.0 15.474566473988439 674.4370792171109 0.0
wuf20-074 40 16632 40 40 71.0 15.477586206896552 674.2289222750807 0.0
wuf20-075 40 36006 40 6 71.0 15.465714285714286 673.8079069218801 0.034091441283222106
wuf20-076 40 32283 40 24 71.0 15.455397727272727 674.0044120259189 0.03406519797558797
wuf20-077 40 22614 40 40 71.0 15.458474576271186 674.860868496417 0.0
wuf20-078 40 29733 40 34 71.0 15.455758426966293 674.8996967239314 0.004057307035253921
wuf20-079 40 14280 40 40 71.0 15.453212290502794 675.8927584964821 0.0
wuf20-080 40 24403 40 40 71.0 15.461805555555555 676.2533924323525 0.0
wuf20-081 40 25888 40 39 71.0 15.470303867403315 676.2595101047975 0.0011004784688995214
wuf20-082 40 18039 40 40 71.0 15.467719780219781 676.9723699393866 0.0
wuf20-083 40 21406 40 34 71.0 15.469398907103825 676.7357985975611 0.00443592552026287
wuf20-084 40 19824 40 23 71.0 15.473369565217391 676.7300765427716 0.02300910125142206
wuf20-085 40 21829 40 40 71.0 15.481621621621622 676.7438375456154 0.0
wuf20-086 40 20859 40 38 71.0 15.478897849462365 676.9408942621598 0.0028781793842034805
wuf20-087 40 32160 40 28 71.0 15.481550802139038 677.0676490023005 0.01726923076923077
wuf20-088 40 21450 40 39 71.0 15.489494680851063 677.1219939600634 0.001421068890948409
wuf20-089 40 33016 40 39 71.0 15.481613756613756 677.4881501133824 0.001472690877895339
wuf20-090 40 15307 40 27 71.0 15.49842105263158 678.0686171782069 1.9744835965978128E-4
wuf20-091 40 24849 40 37 71.0 15.495680628272252 677.9720200633096 0.006068534773801485
wuf20-092 40 19248 40 40 71.0 15.513932291666666 677.9115894418687 0.0
wuf20-093 40 40851 40 5 71.0 15.50479274611399 677.6322508769924 0.058619904349806407
wuf20-094 40 28512 40 37 71.0 15.506958762886597 677.5811595442199 0.0030276324766886514
wuf20-095 40 29353 40 28 71.0 15.509487179487179 677.3106182959501 0.003100011934598401
wuf20-096 40 21829 40 40 71.0 15.52219387755102 677.9677553916376 0.0
wuf20-097 40 25806 40 30 71.0 15.513071065989848 677.7219833878275 0.0158499591646249
wuf20-098 40 22813 40 34 71.0 15.511237373737373 677.9579251669683 0.003519903117101938
wuf20-099 40 30325 40 33 71.0 15.498241206030151 678.0600641464804 0.012095580460985408
wuf20-0100 40 32562 40 23 71.0 15.497 677.8551926889193 0.027061640982923785
