instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 38010 40 40 71.0 15.496223470661674 679.6908263229055 0.0
wuf20-02 40 33759 40 40 71.0 15.495604738154613 679.8077776223791 0.0
wuf20-03 40 49141 40 37 71.0 15.496326276463263 679.9039839422924 0.004157468727005151
wuf20-04 40 27450 40 40 71.0 15.495708955223881 679.9565378474491 0.0
wuf20-05 40 56166 40 38 71.0 15.493788819875776 679.8164894980505 0.00382862351868733
wuf20-06 40 32025 40 40 71.0 15.496898263027296 679.7391701475838 0.0
wuf20-07 40 49542 40 37 71.0 15.496282527881041 679.7704903566139 0.0010458167330677291
wuf20-08 40 64170 40 13 71.0 15.493904702970298 679.6670406420855 0.005564916637105355
wuf20-09 40 31951 40 40 71.0 15.495766378244747 679.6656421832622 0.0
wuf20-010 40 31500 40 40 71.0 15.498858024691359 679.5969040098171 0.0
wuf20-011 40 42612 40 40 71.0 15.49824290998767 679.4919396280279 0.0
wuf20-012 40 36855 40 38 71.0 15.495166256157635 679.5271985117466 0.0030939871570344426
wuf20-013 40 27611 40 40 71.0 15.495787207872079 679.7777872539727 0.0
wuf20-014 40 38850 40 40 71.0 15.496406633906634 679.9411836791419 0.0
wuf20-015 40 50490 40 39 71.0 15.49579754601227 679.9976432724347 2.2530980097634247E-4
wuf20-016 40 49413 40 39 71.0 15.495220588235295 680.0054933855849 6.377171215880893E-4
wuf20-017 40 26250 40 40 71.0 15.49828641370869 679.9801267136705 0.0
wuf20-018 40 40453 40 20 71.0 15.497096577017114 679.9779287442543 0.0075525346620450625
wuf20-019 40 53078 40 24 71.0 15.496581196581197 679.9161530865254 0.013729397823979314
wuf20-020 40 43711 40 36 71.0 15.496981707317072 679.8981378344787 0.005090006207324643
wuf20-021 40 54873 40 37 71.0 15.497472594397077 679.8554207769797 0.005799957952275833
wuf20-022 40 39060 40 39 71.0 15.496867396593673 679.9233212145016 4.019980970504281E-4
wuf20-023 40 16560 40 40 71.0 15.498693803159174 680.0824267448328 0.0
wuf20-024 40 61275 40 24 71.0 15.495236650485436 680.1143588564202 0.009510144153764014
wuf20-025 40 16425 40 40 71.0 15.497060606060606 680.2218021814937 0.0
wuf20-026 40 59754 40 36 71.0 15.496246973365617 680.1345049460598 0.003953125
wuf20-027 40 34261 40 38 71.0 15.496765417170495 680.1186193746692 0.002622177765075736
wuf20-028 40 63309 40 33 71.0 15.494746376811595 680.095168310833 0.006110634648370497
