instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-080 40 21735 40 39 71.0 15.48718487394958 678.9943676861936 0.0011638868745467732
wuf20-081 40 21614 40 40 71.0 15.487820243595127 678.9939945084731 0.0
wuf20-082 40 16653 40 40 71.0 15.487615449202352 679.0473135703922 0.0
wuf20-083 40 21976 40 29 71.0 15.48762064624423 679.0277023624753 0.006585432639649509
wuf20-084 40 21393 40 36 71.0 15.487541946308724 679.03133550467 0.0056232732000650095
wuf20-085 40 21480 40 40 71.0 15.48817610062893 679.0314380315309 0.0
wuf20-086 40 16788 40 40 71.0 15.487971500419112 679.0467026048134 0.0
wuf20-087 40 27436 40 37 71.0 15.488186007540847 679.0597505817015 0.0038576923076923076
wuf20-088 40 21360 40 40 71.0 15.488819095477387 679.063603762569 0.0
wuf20-089 40 29046 40 39 71.0 15.488185433235664 679.0917027574172 0.0016514154989991422
wuf20-090 40 16020 40 37 71.0 15.489623430962343 679.1372277413433 4.556500607533414E-5
wuf20-091 40 21991 40 40 71.0 15.489418653283145 679.1307461827021 0.0
wuf20-092 40 20760 40 36 71.0 15.49084448160535 679.1253447355153 2.3874895547331982E-4
wuf20-093 40 35154 40 10 71.0 15.490054325114919 679.1047575505037 0.04976372124800728
wuf20-094 40 27150 40 34 71.0 15.490204678362574 679.0995472001097 0.004656584034569025
wuf20-095 40 26715 40 25 71.0 15.490407098121086 679.0768102329406 0.0033894259458169236
wuf20-096 40 21600 40 40 71.0 15.49145450751252 679.1298288801945 0.0
wuf20-097 40 25807 40 35 71.0 15.490801001251565 679.1114167286548 0.007324116205810291
wuf20-098 40 22218 40 30 71.0 15.49070058381985 679.1297743645144 0.005318028643639428
wuf20-099 40 27641 40 32 71.0 15.48963109629012 679.1397042178589 0.005482131528864453
wuf20-0100 40 28136 40 38 71.0 15.489802083333334 679.1287834595504 0.0028269471053727615
