instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 82200 40 40 71.0 15.492344753747323 679.7528319349135 0.0
wuf20-02 40 67320 40 40 71.0 15.491993580599145 679.8196885230515 0.0
wuf20-03 40 98460 40 40 71.0 15.49235566642908 679.8769930052856 0.0
wuf20-04 40 66480 40 40 71.0 15.492004985754987 679.9071072009287 0.0
wuf20-05 40 133920 40 39 71.0 15.490943060498221 679.8277539595829 0.001720601640838651
wuf20-06 40 79350 40 40 71.0 15.492727596017069 679.7834220527993 0.0
wuf20-07 40 116550 40 40 71.0 15.492377398720683 679.8018784833716 0.0
wuf20-08 40 149823 40 31 71.0 15.490678267045455 679.7442487654653 0.001427811280595956
wuf20-09 40 65160 40 40 71.0 15.491749467707594 679.7433910214544 0.0
wuf20-010 40 79500 40 40 71.0 15.493528368794326 679.7038479935591 0.0
wuf20-011 40 96300 40 40 71.0 15.4931785967399 679.6434418577584 0.0
wuf20-012 40 86229 40 40 71.0 15.491412889518413 679.6651651781059 0.0
wuf20-013 40 67080 40 40 71.0 15.491772823779193 679.8092491701536 0.0
wuf20-014 40 84000 40 40 71.0 15.49213224893918 679.9032896426936 0.0
wuf20-015 40 118860 40 40 71.0 15.49178445229682 679.9359510130233 0.0
wuf20-016 40 99000 40 40 71.0 15.491437146892656 679.9408272538088 0.0
wuf20-017 40 63600 40 40 71.0 15.493207480592801 679.9262472221797 0.0
wuf20-018 40 98820 40 38 71.0 15.492824400564174 679.9283518215335 6.228336221837089E-4
wuf20-019 40 114049 40 36 71.0 15.492477096546864 679.8975783599834 0.00293547344608424
wuf20-020 40 88614 40 39 71.0 15.492799295774647 679.8890436674177 0.001143182288433685
wuf20-021 40 115506 40 40 71.0 15.493156228008445 679.8670129470779 0.0
wuf20-022 40 84300 40 40 71.0 15.492809423347397 679.9064630328828 0.0
wuf20-023 40 33360 40 40 71.0 15.493868587491216 679.9984944521664 0.0
wuf20-024 40 140773 40 35 71.0 15.492047050561798 680.0205922646776 0.002389215162840363
wuf20-025 40 49230 40 40 71.0 15.493105263157895 680.0828620960978 0.0
wuf20-026 40 134274 40 40 71.0 15.492759467040674 680.0340829568455 0.0
wuf20-027 40 78375 40 40 71.0 15.49311492641906 680.0261740631132 0.0
wuf20-028 40 137598 40 39 71.0 15.49205182072829 680.0150960918655 8.290451686678102E-4
wuf20-029 40 102424 40 40 71.0 15.491007697690693 679.9855628855119 0.0
wuf20-030 40 66137 40 40 71.0 15.490664335664336 679.9394841556099 0.0
wuf20-031 40 118020 40 40 71.0 15.490321453529 679.9849761034649 0.0
wuf20-032 40 80700 40 40 71.0 15.491375698324022 679.9684954046385 0.0
wuf20-033 40 129048 40 36 71.0 15.489706908583392 679.9679234294522 1.40686550365785E-4
wuf20-034 40 81450 40 40 71.0 15.49076011157601 679.9404834881622 0.0
wuf20-035 40 158683 40 37 71.0 15.490993031358885 679.801379580304 0.007055817610062892
wuf20-036 40 65280 40 40 71.0 15.492043871866295 679.7939384678045 0.0
wuf20-037 40 129402 40 35 71.0 15.491179540709812 679.7221193294558 4.7273873306019544E-4
wuf20-038 40 134640 40 40 71.0 15.490142559109875 679.713694227182 0.0
wuf20-039 40 116550 40 40 71.0 15.489107018763029 679.6951201238746 0.0
wuf20-040 40 138352 40 23 71.0 15.487239583333333 679.6687812543541 0.022887420864299478
wuf20-041 40 80100 40 40 71.0 15.488983344899376 679.6530749773121 0.0
wuf20-042 40 115500 40 40 71.0 15.489337725381414 679.6472111850496 0.0
wuf20-043 40 68040 40 40 71.0 15.486919611919612 679.7391752461484 0.0
wuf20-044 40 105187 40 37 71.0 15.485855263157895 679.7091615938991 0.0016431593794076164
wuf20-045 40 83100 40 40 71.0 15.48621107266436 679.7289287673798 0.0
wuf20-046 40 115924 40 39 71.0 15.486549100968189 679.7492189909575 5.859872611464968E-4
wuf20-047 40 169008 40 13 71.0 15.485798203178991 679.6669143465708 0.036688813349814574
wuf20-048 40 80651 40 40 71.0 15.486153314917127 679.6169259129583 0.0
wuf20-049 40 98229 40 39 71.0 15.485817805383023 679.5908223014188 1.6868147315153218E-4
wuf20-050 40 151497 40 40 71.0 15.484793103448276 679.5609307286446 0.0
wuf20-051 40 82671 40 36 71.0 15.483356305995866 679.5630502551162 0.004438543247344461
wuf20-052 40 111090 40 40 71.0 15.484400826446281 679.4821803144243 0.0
wuf20-053 40 79500 40 40 71.0 15.486132140399175 679.4429651804647 0.0
wuf20-054 40 83183 40 39 71.0 15.485110041265475 679.4638588553205 1.763177431328879E-4
wuf20-055 40 116550 40 40 71.0 15.484089347079038 679.513202641232 0.0
wuf20-056 40 98820 40 40 71.0 15.483070054945054 679.484011130278 0.0
wuf20-057 40 47250 40 40 71.0 15.484797529169526 679.4674028277065 0.0
wuf20-058 40 133200 40 35 71.0 15.484465020576131 679.4672235106441 8.110687022900763E-4
wuf20-059 40 113413 40 29 71.0 15.48313913639479 679.3993939650239 0.002471910112359551
wuf20-060 40 77850 40 40 71.0 15.48486301369863 679.3330645455663 0.0
wuf20-061 40 82008 40 40 71.0 15.484531143052704 679.3342429030356 0.0
wuf20-062 40 104493 40 38 71.0 15.48344733242134 679.3644609920264 0.002890173410404624
wuf20-063 40 66480 40 40 71.0 15.4838004101162 679.4373044895153 0.0
wuf20-064 40 100620 40 40 71.0 15.483469945355191 679.4711338756831 0.0
wuf20-065 40 81600 40 40 71.0 15.484505119453924 679.4794796371441 0.0
wuf20-066 40 78750 40 40 71.0 15.485538881309687 679.4137515425907 0.0
