instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 180840 40 40 71.0 15.506920199501247 679.8041332345372 0.0
wuf20-02 40 168300 40 40 71.0 15.5056592039801 680.0371721282341 0.0
wuf20-03 40 246150 40 40 71.0 15.506885856079405 680.2361316939099 0.0
wuf20-04 40 132960 40 40 71.0 15.505631188118812 680.3398970206287 0.0
wuf20-05 40 311782 40 40 71.0 15.501913580246914 680.0659559968316 0.0
wuf20-06 40 158700 40 40 71.0 15.508066502463054 679.9118454968979 0.0
wuf20-07 40 249750 40 40 71.0 15.506818181818181 679.9753338860206 0.0
wuf20-08 40 372046 40 27 71.0 15.501164215686275 679.775236147271 0.001968783256473927
wuf20-09 40 146610 40 40 71.0 15.504828850855747 679.7722054658649 0.0
wuf20-010 40 159000 40 40 71.0 15.510914634146342 679.6361457493406 0.0
wuf20-011 40 224700 40 40 71.0 15.509671532846715 679.4289307727698 0.0
wuf20-012 40 173316 40 40 71.0 15.50358009708738 679.503901256784 0.0
wuf20-013 40 134160 40 40 71.0 15.504782082324455 679.9972473698224 0.0
wuf20-014 40 184800 40 40 71.0 15.505978260869565 680.3179846402857 0.0
wuf20-015 40 254700 40 40 71.0 15.504759036144579 680.4283488427412 0.0
wuf20-016 40 247500 40 40 71.0 15.503545673076923 680.4437631675548 0.0
wuf20-017 40 111300 40 40 71.0 15.50953237410072 680.3930129499623 0.0
wuf20-018 40 229756 40 39 71.0 15.508253588516746 680.3995441626834 3.1141681109185445E-4
wuf20-019 40 277739 40 36 71.0 15.506801909307876 680.2966008606671 0.0013573198319508778
wuf20-020 40 205535 40 40 71.0 15.50797619047619 680.2686123740075 0.0
wuf20-021 40 281520 40 40 71.0 15.509144893111639 680.1933505632873 0.0
wuf20-022 40 185460 40 40 71.0 15.507938388625593 680.3255109528658 0.0
wuf20-023 40 66720 40 40 71.0 15.511465721040189 680.634120082233 0.0
wuf20-024 40 336651 40 35 71.0 15.505483490566037 680.7097619541256 6.473571809930592E-4
wuf20-025 40 82050 40 40 71.0 15.509 680.9169274602107 0.0
wuf20-026 40 329430 40 40 71.0 15.50780516431925 680.751685399328 0.0
wuf20-027 40 179850 40 40 71.0 15.508957845433255 680.7235739384461 0.0
wuf20-028 40 341226 40 40 71.0 15.505432242990654 680.6862691295937 0.0
wuf20-029 40 238147 40 40 71.0 15.501923076923077 680.5863294444721 0.0
wuf20-030 40 148098 40 40 71.0 15.500755813953488 680.4316937460607 0.0
