instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-058 40 100192 40 24 71.0 15.476117318435755 677.6536964679811 0.0037118320610687026
wuf20-059 40 87799 40 15 71.0 15.47291086350975 677.3752477327549 0.007314606741573031
wuf20-060 40 61275 40 40 71.0 15.479930555555555 677.1118677156053 0.0
wuf20-061 40 65205 40 40 71.0 15.47860110803324 677.1227895358063 0.0
wuf20-062 40 72150 40 38 71.0 15.474240331491712 677.2509395343423 0.002890173410404624
wuf20-063 40 44469 40 40 71.0 15.475688705234159 677.5503432761664 0.0
wuf20-064 40 77422 40 39 71.0 15.474313186813188 677.6909202582132 3.340292275574113E-4
wuf20-065 40 59400 40 40 71.0 15.478493150684931 677.7292949271437 0.0
wuf20-066 40 56245 40 39 71.0 15.482650273224044 677.4703932841874 2.5905118601747816E-4
wuf20-067 40 55500 40 40 71.0 15.48133514986376 677.9450082064873 0.0
wuf20-068 40 70200 40 40 71.0 15.485461956521739 677.9988984333584 0.0
wuf20-069 40 91424 40 40 71.0 15.489566395663957 678.0120136105422 0.0
wuf20-070 40 70212 40 40 71.0 15.490945945945946 677.84570992825 0.0
wuf20-071 40 82556 40 39 71.0 15.481738544474393 677.9043880623099 5.794523501509271E-4
wuf20-072 40 93012 40 39 71.0 15.483064516129032 677.9600261164074 0.001248569347622516
wuf20-073 40 72660 40 40 71.0 15.492493297587131 677.9298321440253 0.0
wuf20-074 40 43497 40 40 71.0 15.49385026737968 677.8236501631667 0.0
wuf20-075 40 111416 40 15 71.0 15.4878 677.6381427162215 0.021674862428287082
wuf20-076 40 88164 40 39 71.0 15.483776595744681 677.7823867778376 0.0020020839535576066
wuf20-077 40 61476 40 40 71.0 15.485145888594165 678.1744685298966 0.0
wuf20-078 40 85053 40 39 71.0 15.483796296296296 678.1911409555706 1.0094735207330331E-4
wuf20-079 40 39060 40 40 71.0 15.482519788918205 678.6514750269582 0.0
wuf20-080 40 64935 40 40 71.0 15.486513157894738 678.8150418478166 0.0
wuf20-081 40 69675 40 40 71.0 15.490485564304462 678.8131804034225 0.0
wuf20-082 40 49413 40 40 71.0 15.489201570680628 679.1461301929423 0.0
wuf20-083 40 57057 40 40 71.0 15.490535248041775 679.0347795655648 0.0
wuf20-084 40 57750 40 39 71.0 15.4892578125 679.0665016223821 5.160084511620348E-4
wuf20-085 40 59070 40 40 71.0 15.493181818181819 679.067045415752 0.0
wuf20-086 40 55500 40 40 71.0 15.49190414507772 679.161308795202 0.0
wuf20-087 40 86950 40 38 71.0 15.493217054263566 679.2458576320419 0.0014846153846153846
wuf20-088 40 58740 40 40 71.0 15.497100515463918 679.2690929126217 0.0
wuf20-089 40 90663 40 39 71.0 15.493251928020566 679.441316686305 0.0015549042036030883
wuf20-090 40 42720 40 38 71.0 15.502115384615385 679.7194373269394 3.0376670716889426E-5
wuf20-091 40 71676 40 40 71.0 15.500831202046037 679.6783129885798 0.0
wuf20-092 40 51900 40 40 71.0 15.509757653061225 679.6443615287767 0.0
wuf20-093 40 116901 40 9 71.0 15.505089058524174 679.5209057095348 0.047850717376451815
wuf20-094 40 80635 40 39 71.0 15.506281725888325 679.495568443301 3.0987036615874456E-4
wuf20-095 40 82161 40 34 71.0 15.507531645569621 679.359905013866 0.0013694951664876478
wuf20-096 40 59400 40 40 71.0 15.513825757575757 679.679979721032 0.0
wuf20-097 40 79226 40 37 71.0 15.509823677581863 679.5726902647424 0.004051452572628632
wuf20-098 40 61272 40 39 71.0 15.50860552763819 679.6908689278093 5.318028643639427E-4
wuf20-099 40 88593 40 37 71.0 15.50219298245614 679.7476839796878 0.006320046521463311
wuf20-0100 40 96761 40 38 71.0 15.5031875 679.6806394804279 0.0028269471053727615
