instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 32760 40 40 71.0 15.500913621262459 683.0460010905431 0.0
wuf20-02 40 33600 40 40 71.0 15.499254966887417 683.3454705190536 0.0
wuf20-03 40 41004 40 40 71.0 15.500907590759075 683.5991748311842 0.0
wuf20-04 40 24840 40 40 71.0 15.499259868421053 683.7260108471645 0.0
wuf20-05 40 50665 40 39 71.0 15.494344262295082 683.3479445922857 0.001720601640838651
wuf20-06 40 31878 40 40 71.0 15.502532679738563 683.1327457309475 0.0
wuf20-07 40 41400 40 40 71.0 15.500895765472313 683.2064228454094 0.0
wuf20-08 40 59005 40 23 71.0 15.493993506493506 682.9254392710862 0.004762327066335579
wuf20-09 40 32400 40 40 71.0 15.498867313915857 682.9112329545202 0.0
wuf20-010 40 31680 40 40 71.0 15.506935483870969 682.7211571117343 0.0
wuf20-011 40 39900 40 40 71.0 15.505305466237942 682.4373938746508 0.0
wuf20-012 40 35696 40 40 71.0 15.497275641025642 682.5267508500098 0.0
wuf20-013 40 25020 40 40 71.0 15.49888178913738 683.1680578630819 0.0
wuf20-014 40 33480 40 40 71.0 15.50047770700637 683.5808426384912 0.0
wuf20-015 40 42300 40 40 71.0 15.498888888888889 683.7158848163352 0.0
wuf20-016 40 41100 40 40 71.0 15.497310126582278 683.7257734971861 0.0
wuf20-017 40 23760 40 40 71.0 15.505205047318611 683.6486604023416 0.0
wuf20-018 40 40950 40 30 71.0 15.50314465408805 683.6388321671037 0.004121533795493936
wuf20-019 40 48348 40 30 71.0 15.501567398119123 683.481517294427 0.007338683615210601
wuf20-020 40 43407 40 37 71.0 15.50265625 683.427675277328 0.003429546865301056
wuf20-021 40 49293 40 40 71.0 15.504205607476635 683.3191261021988 0.0
wuf20-022 40 33600 40 40 71.0 15.502639751552795 683.4826227135752 0.0
wuf20-023 40 16620 40 40 71.0 15.507275541795666 683.8770021252211 0.0
wuf20-024 40 56199 40 27 71.0 15.498611111111112 683.95016785823 0.007841697810998399
wuf20-025 40 24480 40 39 71.0 15.50323076923077 684.2098345316942 5.382775119617226E-4
wuf20-026 40 56092 40 39 71.0 15.501533742331288 683.9823576802252 7.734375E-4
wuf20-027 40 33702 40 39 71.0 15.502981651376146 683.9332747879556 0.0012217776507573593
wuf20-028 40 58793 40 31 71.0 15.497713414634147 683.8590463214103 0.007790165809033735
wuf20-029 40 43680 40 38 71.0 15.493009118541034 683.7144720701202 0.0023837902264600714
wuf20-030 40 35306 40 35 71.0 15.49189393939394 683.4944845663493 0.004851439182915506
wuf20-031 40 50190 40 37 71.0 15.490407854984895 683.678936507003 6.590850348927371E-4
wuf20-032 40 40200 40 40 71.0 15.494954819277108 683.5967246963916 0.0
wuf20-033 40 49279 40 31 71.0 15.488138138138138 683.5830095476135 3.165447383230163E-4
wuf20-034 40 32400 40 40 71.0 15.492664670658682 683.454374931062 0.0
wuf20-035 40 64080 40 37 71.0 15.493358208955224 682.8480934980641 0.007006682389937108
wuf20-036 40 24593 40 40 71.0 15.497842261904761 682.8072239996451 0.0
wuf20-037 40 51816 40 23 71.0 15.495474777448072 682.4869765917829 0.0034352347935707544
wuf20-038 40 50429 40 40 71.0 15.491050295857988 682.4429524665456 0.0
wuf20-039 40 48852 40 31 71.0 15.48731563421829 682.3541406305725 9.966777408637873E-4
wuf20-040 40 55878 40 21 71.0 15.47860294117647 682.2251180466394 0.027890173410404624
wuf20-041 40 31920 40 40 71.0 15.48599706744868 682.1512497709512 0.0
wuf20-042 40 49320 40 40 71.0 15.4875 682.1192212234768 0.0
wuf20-043 40 25591 40 40 71.0 15.477332361516035 682.4989067340513 0.0
wuf20-044 40 44100 40 28 71.0 15.472747093023257 682.3523841929729 0.00840620592383639
wuf20-045 40 33120 40 40 71.0 15.47427536231884 682.4275156221915 0.0
wuf20-046 40 48438 40 37 71.0 15.475578034682082 682.5021131699519 0.0017579617834394905
wuf20-047 40 65407 40 9 71.0 15.473775216138328 682.1369717058733 0.045047898640296666
wuf20-048 40 39900 40 34 71.0 15.475718390804598 681.9204056745879 8.439443292863488E-4
wuf20-049 40 40335 40 40 71.0 15.4743553008596 681.8057366064668 0.0
wuf20-050 40 59214 40 37 71.0 15.470142857142857 681.6625355835619 0.0071824907521578305
wuf20-051 40 32602 40 35 71.0 15.464529914529914 681.6631455202926 0.0055481790591805765
wuf20-052 40 39600 40 40 71.0 15.468892045454545 681.323590835213 0.0
wuf20-053 40 31878 40 40 71.0 15.476062322946175 681.1569591067083 0.0
wuf20-054 40 35280 40 39 71.0 15.471892655367231 681.2357976105687 0.0012435040831477358
wuf20-055 40 49473 40 39 71.0 15.467887323943662 681.4295068868 0.0016747237569060772
wuf20-056 40 40950 40 40 71.0 15.46376404494382 681.3047340098541 0.0
wuf20-057 40 23490 40 40 71.0 15.470868347338936 681.2318516016625 0.0
