instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 16290 40 39 71.0 15.48663870046412 678.5480763802963 3.2740879326473345E-5
wuf20-02 40 16740 40 40 71.0 15.486465024982156 678.5819584973972 0.0
wuf20-03 40 16561 40 37 71.0 15.486674991080985 678.6099568898383 0.004157468727005151
wuf20-04 40 10980 40 40 71.0 15.486501426533524 678.6254873344882 0.0
wuf20-05 40 21114 40 33 71.0 15.485926916221034 678.5837817032477 0.013639471285323612
wuf20-06 40 15750 40 40 71.0 15.486822879543835 678.5620116787711 0.0
wuf20-07 40 16560 40 40 71.0 15.486649447809048 678.5716980372309 0.0
wuf20-08 40 22080 40 15 71.0 15.486030982905984 678.5424518889988 0.005121496984746363
wuf20-09 40 15975 40 40 71.0 15.486569953720185 678.5424494808669 0.0
wuf20-010 40 15750 40 40 71.0 15.487464412811388 678.5230349869935 0.0
wuf20-011 40 16062 40 37 71.0 15.4872376378513 678.4921215734608 0.004794441227562246
wuf20-012 40 17577 40 26 71.0 15.486326458036984 678.4972592501618 0.024498929752870213
wuf20-013 40 11238 40 40 71.0 15.4865090650551 678.570049362746 0.0
wuf20-014 40 16788 40 40 71.0 15.486691542288558 678.6177439000492 0.0
wuf20-015 40 16830 40 40 71.0 15.48651865008881 678.6346182818464 0.0
wuf20-016 40 16653 40 39 71.0 15.486345880681819 678.6373317333611 8.238213399503723E-4
wuf20-017 40 10500 40 40 71.0 15.487238196663117 678.6304604485525 0.0
wuf20-018 40 16425 40 24 71.0 15.486994322214336 678.6297204288725 0.00995179809358752
wuf20-019 40 20905 40 19 71.0 15.486901383469315 678.6107050596688 0.020569858881827
wuf20-020 40 18597 40 34 71.0 15.486968085106383 678.6047919633643 0.009895510035174838
wuf20-021 40 21703 40 37 71.0 15.487123360510457 678.5928618584355 0.005610743193524651
wuf20-022 40 16879 40 39 71.0 15.486950744153082 678.6130874851392 4.019980970504281E-4
wuf20-023 40 11040 40 40 71.0 15.487486716259298 678.6599362577883 0.0
wuf20-024 40 22942 40 13 71.0 15.486366855524079 678.6652400454792 0.027422584089695678
wuf20-025 40 10860 40 40 71.0 15.486902654867256 678.6971302621139 0.0
wuf20-026 40 22080 40 34 71.0 15.486650743099787 678.6716889562884 0.006109375
wuf20-027 40 16516 40 38 71.0 15.48681464449947 678.6676014866252 0.0024435553015147186
wuf20-028 40 22842 40 27 71.0 15.48617397454031 678.659735362033 0.012557175528873643
wuf20-029 40 19111 40 36 71.0 15.485630965005303 678.6437906631315 0.006689511323003576
wuf20-030 40 15707 40 21 71.0 15.485574204946996 678.6178080173942 0.014647168059424323
wuf20-031 40 21622 40 25 71.0 15.485349699752737 678.6382895269383 0.011340139570948562
wuf20-032 40 16020 40 40 71.0 15.485884533898306 678.630431591156 0.0
wuf20-033 40 20196 40 23 71.0 15.48513942816802 678.6294643605111 0.004945132245357342
wuf20-034 40 16378 40 40 71.0 15.485673959068455 678.6160520751375 0.0
wuf20-035 40 26550 40 29 71.0 15.485379188712521 678.5416643161046 0.0331564465408805
wuf20-036 40 11205 40 40 71.0 15.485913258110013 678.538340718684 0.0
wuf20-037 40 21060 40 15 71.0 15.485786041593233 678.5016153456246 0.004364954301922473
wuf20-038 40 22200 40 28 71.0 15.48526250880902 678.4936487017661 0.017573390789119313
wuf20-039 40 21685 40 18 71.0 15.484897851356111 678.4833651821322 0.005654761904761904
wuf20-040 40 22338 40 8 71.0 15.484207746478873 678.4653046083838 0.04511423066336363
wuf20-041 40 16104 40 38 71.0 15.485075677578317 678.4570736250914 0.0029799505630321342
wuf20-042 40 21976 40 38 71.0 15.485230471498944 678.4529541590609 0.006636753281542995
wuf20-043 40 11421 40 40 71.0 15.484004572634541 678.5000517310593 0.0
wuf20-044 40 17158 40 16 71.0 15.483350914205344 678.4825592186721 0.013660084626234133
wuf20-045 40 16470 40 40 71.0 15.48353251318102 678.4930302794971 0.0
wuf20-046 40 20999 40 24 71.0 15.48362614195362 678.5009813725673 0.011802547770700635
wuf20-047 40 24840 40 8 71.0 15.483412363891816 678.4574897847575 0.04697156983930778
wuf20-048 40 15930 40 31 71.0 15.483672752808989 678.4322294856731 0.0012659164939295233
wuf20-049 40 16425 40 39 71.0 15.483502983502984 678.4186970704019 0.0031557492268765816
wuf20-050 40 23184 40 24 71.0 15.482947368421053 678.3946703552019 0.041409782161939995
wuf20-051 40 15975 40 12 71.0 15.4830410382322 678.3893412174767 0.032824355083459766
wuf20-052 40 15750 40 40 71.0 15.483572931276298 678.348580542568 0.0
wuf20-053 40 16012 40 40 71.0 15.484454959691552 678.3290060631178 0.0
wuf20-054 40 17298 40 29 71.0 15.483926068675544 678.337973143207 0.0085003711952487
wuf20-055 40 16698 40 40 71.0 15.483406304728547 678.3635146823361 0.0
wuf20-056 40 16789 40 34 71.0 15.482886904761905 678.3478742011878 0.005213849287169043
wuf20-057 40 10380 40 40 71.0 15.48376793839692 678.3398020416087 0.0
wuf20-058 40 21685 40 13 71.0 15.483589923023093 678.3382672500879 0.00854961832061069
wuf20-059 40 20003 40 14 71.0 15.483219657222806 678.3018214366691 0.013426966292134829
