instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 22680 40 38 71.0 15.495007132667618 679.5784984047568 5.612722170252572E-4
wuf20-02 40 20130 40 40 71.0 15.494301994301994 679.7122694447796 0.0
wuf20-03 40 28917 40 26 71.0 15.49551920341394 679.8058336357767 0.019401520726024035
wuf20-04 40 16513 40 40 71.0 15.49481534090909 679.8659920023285 0.0
wuf20-05 40 33247 40 38 71.0 15.492624113475177 679.7062070726537 0.00382862351868733
wuf20-06 40 19422 40 39 71.0 15.496140226628896 679.6166304567969 0.0016739361075091357
wuf20-07 40 28449 40 32 71.0 15.49543847241867 679.6491592267921 0.0044514250689549496
wuf20-08 40 37455 40 5 71.0 15.493361581920905 679.5283942538514 0.008965945370698832
wuf20-09 40 18939 40 35 71.0 15.49531029619182 679.5229938022671 0.004186072299844755
wuf20-010 40 18720 40 40 71.0 15.498838028169015 679.4447751091552 0.0
wuf20-011 40 25357 40 35 71.0 15.497995780590717 679.318246336667 0.008404748118123914
wuf20-012 40 22204 40 36 71.0 15.494487359550561 679.3556383205383 0.006168515275345398
wuf20-013 40 16500 40 40 71.0 15.495196353436185 679.6416133662901 0.0
wuf20-014 40 23182 40 40 71.0 15.495903361344538 679.8280851645749 0.0
wuf20-015 40 29720 40 34 71.0 15.495104895104895 679.8877223687945 0.005034265865565152
wuf20-016 40 29241 40 36 71.0 15.494553072625699 679.8917810487777 0.005900744416873448
wuf20-017 40 15600 40 40 71.0 15.498047419804742 679.8630350813896 0.0
wuf20-018 40 23166 40 14 71.0 15.496692200557103 679.8554442057899 0.013076798093587519
wuf20-019 40 31995 40 25 71.0 15.49624478442281 679.7851491721658 0.013839814715070559
wuf20-020 40 26568 40 37 71.0 15.496770833333333 679.7656698174983 0.0041666666666666675
wuf20-021 40 31833 40 32 71.0 15.496983356449375 679.7079095127983 0.016156838011142646
wuf20-022 40 23393 40 39 71.0 15.496295013850416 679.7854187522819 4.019980970504281E-4
wuf20-023 40 9891 40 40 71.0 15.498374827109267 679.9667213164932 0.0
wuf20-024 40 35934 40 25 71.0 15.494509668508288 680.0046089091553 0.008101975440469835
wuf20-025 40 10044 40 40 71.0 15.496586206896552 680.1270233824422 0.0
wuf20-026 40 34171 40 35 71.0 15.495592286501378 680.0267303553494 0.005265625
wuf20-027 40 20493 40 39 71.0 15.496251719394772 680.010094208932 0.0012217776507573593
wuf20-028 40 37212 40 27 71.0 15.49375 679.9787163088108 0.01143510577472842
wuf20-029 40 29720 40 32 71.0 15.491426611796982 679.9093501903343 0.013192789034564958
wuf20-030 40 20511 40 29 71.0 15.491061643835616 679.8117566067242 0.008851748684617763
wuf20-031 40 30136 40 31 71.0 15.490253077975376 679.8952773016761 0.005608684414577411
wuf20-032 40 22101 40 38 71.0 15.492281420765027 679.8623970363409 8.509389671361503E-4
wuf20-033 40 28804 40 25 71.0 15.489392905866303 679.8610590859355 5.346088913899832E-4
wuf20-034 40 19420 40 40 71.0 15.491450953678473 679.8075958550546 0.0
wuf20-035 40 43327 40 27 71.0 15.490578231292517 679.519424836929 0.03258647798742138
wuf20-036 40 14445 40 40 71.0 15.492629076086956 679.5052896700684 0.0
wuf20-037 40 30735 40 12 71.0 15.49246947082768 679.3631245315448 0.0037031200756382004
wuf20-038 40 33495 40 33 71.0 15.490447154471545 679.3385524181531 0.00956773498518718
wuf20-039 40 29021 40 29 71.0 15.488700947225981 679.3002785334538 0.00296234772978959
wuf20-040 40 35310 40 13 71.0 15.485405405405405 679.231513643446 0.04324938067712636
wuf20-041 40 18900 40 40 71.0 15.488798920377867 679.2015602323711 0.0
wuf20-042 40 32319 40 39 71.0 15.489454177897574 679.1899867058994 8.706134476292526E-4
wuf20-043 40 17052 40 40 71.0 15.484757738896366 679.3692079234561 0.0
wuf20-044 40 26400 40 21 71.0 15.482594086021505 679.3006603838023 0.014259520451339916
wuf20-045 40 19620 40 40 71.0 15.483288590604026 679.339549064191 0.0
wuf20-046 40 28694 40 27 71.0 15.483746648793566 679.3705444325535 0.009910828025477707
wuf20-047 40 39643 40 5 71.0 15.483333333333333 679.1984079074006 0.05367737948084056
wuf20-048 40 23073 40 37 71.0 15.48409090909091 679.1015871497044 8.365413088540126E-4
wuf20-049 40 23733 40 36 71.0 15.483244325767691 679.0483476811796 0.004174866460500422
wuf20-050 40 39847 40 28 71.0 15.4811 678.9662588485882 0.029541718043567616
wuf20-051 40 19420 40 26 71.0 15.479660452729695 678.9610294240749 0.015534901365705614
wuf20-052 40 27846 40 40 71.0 15.481682180851063 678.8056821726788 0.0
wuf20-053 40 19110 40 40 71.0 15.485026560424966 678.7309104708226 0.0
wuf20-054 40 19980 40 35 71.0 15.483057029177719 678.7705054520487 0.0019209354120267262
wuf20-055 40 30738 40 38 71.0 15.48112582781457 678.863377101828 0.0031595303867403314
wuf20-056 40 28512 40 35 71.0 15.479133597883598 678.8024216930746 0.00664969450101833
wuf20-057 40 12360 40 40 71.0 15.482463672391017 678.7713560293946 0.0
wuf20-058 40 31555 40 23 71.0 15.481827176781003 678.768520152916 0.004618320610687022
wuf20-059 40 28809 40 10 71.0 15.480599472990777 678.6343930610702 0.008561797752808985
wuf20-060 40 21190 40 40 71.0 15.48391447368421 678.507977335407 0.0
wuf20-061 40 23192 40 36 71.0 15.483409986859396 678.5063691562605 0.005544395339493772
wuf20-062 40 27468 40 32 71.0 15.480938320209974 678.5563206032033 0.012472904624277456
wuf20-063 40 16431 40 40 71.0 15.48161861074705 678.6970521591865 0.0
wuf20-064 40 26235 40 37 71.0 15.48089005235602 678.7618911518483 0.0010020876826722339
wuf20-065 40 20303 40 40 71.0 15.482875816993465 678.77880067246 0.0
wuf20-066 40 18308 40 40 71.0 15.48485639686684 678.6539224640388 0.0
wuf20-067 40 19800 40 40 71.0 15.484224250325946 678.8794767629989 0.0
wuf20-068 40 22951 40 40 71.0 15.486197916666667 678.9040824074393 0.0
wuf20-069 40 32019 40 35 71.0 15.488003901170352 678.899529974758 0.010904544466188302
