instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 10150 40 37 71.0 15.491030881017258 679.8504327322137 9.822263797942003E-5
wuf20-02 40 8874 40 40 71.0 15.490585299455535 679.9354012764683 0.0
wuf20-03 40 12325 40 34 71.0 15.491183136899366 680.0023115474473 0.008535688005886681
wuf20-04 40 8190 40 40 71.0 15.490738224637681 680.040495435256 0.0
wuf20-05 40 14790 40 27 71.0 15.488891402714932 679.9250999619301 0.0296718322698268
wuf20-06 40 9888 40 38 71.0 15.491071428571429 679.8657047645203 0.005292938818814099
wuf20-07 40 13316 40 30 71.0 15.490627822944896 679.8834695456684 0.008826233527428746
wuf20-08 40 17238 40 7 71.0 15.48937274368231 679.8063037409884 0.008571301880099327
wuf20-09 40 8118 40 37 71.0 15.490644724977457 679.8007273522734 0.007252162341982701
wuf20-010 40 9648 40 40 71.0 15.492905405405406 679.7504453651927 0.0
wuf20-011 40 11505 40 34 71.0 15.492191719171917 679.6685638380677 0.009588882455124494
wuf20-012 40 11695 40 27 71.0 15.48988309352518 679.6806344616914 0.024284880326911853
wuf20-013 40 8364 40 40 71.0 15.490341419586702 679.8635412105502 0.0
wuf20-014 40 10506 40 39 71.0 15.490798922800717 679.9810460863126 0.002486509117975437
wuf20-015 40 14283 40 30 71.0 15.4902466367713 680.0186173838918 0.0058557078482914015
wuf20-016 40 12663 40 30 71.0 15.489852150537635 680.0157026972518 0.014689826302729525
wuf20-017 40 7776 40 40 71.0 15.492099373321397 679.997139778482 0.0
wuf20-018 40 10753 40 11 71.0 15.491390876565296 679.9882658852324 0.01943240901213172
wuf20-019 40 13662 40 15 71.0 15.491286863270778 679.9369645018181 0.024404826026069165
wuf20-020 40 12870 40 31 71.0 15.491428571428571 679.9193304347554 0.012515518311607696
wuf20-021 40 14120 40 30 71.0 15.491458519179304 679.8787565546987 0.021846420687480286
wuf20-022 40 10557 40 38 71.0 15.490998217468805 679.927064632262 0.002564224548049477
wuf20-023 40 4271 40 40 71.0 15.492341941228851 680.0436631256234 0.0
wuf20-024 40 16537 40 16 71.0 15.489612989323843 680.057106479067 0.025293646556326745
wuf20-025 40 6138 40 38 71.0 15.490955555555555 680.1352144479122 0.0010765550239234451
