instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 65760 40 40 71.0 15.490228826933192 679.4672318530264 0.0
wuf20-02 40 67320 40 40 71.0 15.489971083070452 679.516663260309 0.0
wuf20-03 40 82050 40 40 71.0 15.490239096163952 679.5590706243853 0.0
wuf20-04 40 49860 40 40 71.0 15.489981617647059 679.5814436564566 0.0
wuf20-05 40 102951 40 40 71.0 15.489199475065616 679.5236023644504 0.0
wuf20-06 40 63480 40 40 71.0 15.490516789087094 679.4910595998426 0.0
wuf20-07 40 83250 40 40 71.0 15.490259570005243 679.5048302135123 0.0
wuf20-08 40 118854 40 31 71.0 15.488980607966457 679.4624763909334 0.0013701667257892869
wuf20-09 40 65160 40 40 71.0 15.489772132006285 679.4619909069434 0.0
wuf20-010 40 63600 40 40 71.0 15.491086387434555 679.432946786934 0.0
wuf20-011 40 80250 40 40 71.0 15.490829408686551 679.3884872597712 0.0
wuf20-012 40 69069 40 40 71.0 15.489526673640167 679.4046631399641 0.0
wuf20-013 40 50310 40 40 71.0 15.489793518034501 679.5112241346329 0.0
wuf20-014 40 67200 40 40 71.0 15.490060083594566 679.5808538385029 0.0
wuf20-015 40 84900 40 40 71.0 15.489804177545691 679.6051558096887 0.0
wuf20-016 40 82500 40 40 71.0 15.48954853862213 679.6089321939035 0.0
wuf20-017 40 47700 40 40 71.0 15.49085811163276 679.5983281199552 0.0
wuf20-018 40 82350 40 38 71.0 15.490576120959332 679.6000550443484 6.228336221837089E-4
wuf20-019 40 98460 40 36 71.0 15.490346534653465 679.5772087751824 0.0037245502531509213
wuf20-020 40 82870 40 40 71.0 15.490611979166667 679.5714609771035 0.0
wuf20-021 40 99360 40 40 71.0 15.490877147319104 679.5553297585128 0.0
wuf20-022 40 67440 40 40 71.0 15.490621748178981 679.5846792409286 0.0
wuf20-023 40 33360 40 40 71.0 15.49140665626625 679.6529488682986 0.0
wuf20-024 40 114513 40 35 71.0 15.490059771309772 679.6693106827372 0.0028563801388147357
wuf20-025 40 49230 40 40 71.0 15.490844155844156 679.715589015909 0.0
wuf20-026 40 112173 40 39 71.0 15.490563343717549 679.679419125948 7.734375E-4
wuf20-027 40 66000 40 40 71.0 15.490827711468604 679.6737464079796 0.0
wuf20-028 40 119280 40 39 71.0 15.490041493775934 679.6657241490135 8.290451686678102E-4
wuf20-029 40 87250 40 39 71.0 15.489256091238984 679.6436336393094 0.0011918951132300357
wuf20-030 40 65731 40 37 71.0 15.4889896373057 679.609369700376 9.439801918910553E-4
wuf20-031 40 101160 40 39 71.0 15.48873640600725 679.6431685767599 2.1969501163091238E-4
wuf20-032 40 80700 40 40 71.0 15.489518633540373 679.6311299881509 0.0
wuf20-033 40 98484 40 37 71.0 15.488269529229177 679.6308928334361 1.0551491277433877E-4
wuf20-034 40 65160 40 40 71.0 15.489051189245087 679.610721248527 0.0
wuf20-035 40 129282 40 39 71.0 15.489302325581395 679.5089895900263 0.0020145440251572327
wuf20-036 40 48960 40 40 71.0 15.4900826446281 679.5036212803368 0.0
wuf20-037 40 111384 40 27 71.0 15.489623128549303 679.4500878864833 0.0018279231011660887
wuf20-038 40 100980 40 40 71.0 15.488854489164087 679.4439768103085 0.0
wuf20-039 40 99900 40 39 71.0 15.488099535843219 679.4302941803917 1.1074197120708748E-4
wuf20-040 40 107747 40 30 71.0 15.486559278350516 679.4144298172076 0.012386457473162677
wuf20-041 40 64080 40 40 71.0 15.487854198866563 679.4029005056258 0.0
wuf20-042 40 99000 40 40 71.0 15.488117919670444 679.3986752667118 0.0
wuf20-043 40 51030 40 40 71.0 15.486322696860524 679.467101759807 0.0
wuf20-044 40 88778 40 39 71.0 15.485545267489712 679.4453562835255 3.9492242595204514E-4
wuf20-045 40 66480 40 40 71.0 15.485809768637532 679.4601775539572 0.0
wuf20-046 40 99304 40 38 71.0 15.486048304213773 679.4751792251042 0.0011719745222929937
wuf20-047 40 138057 40 10 71.0 15.485606060606061 679.4126854609757 0.0416022867737948
wuf20-048 40 80250 40 40 71.0 15.485870123203286 679.375658241784 0.0
wuf20-049 40 82200 40 40 71.0 15.485620831195485 679.3564305571552 0.0
wuf20-050 40 118017 40 40 71.0 15.484858974358975 679.3343236911151 0.0
wuf20-051 40 65160 40 38 71.0 15.483687852383394 679.3367949983767 0.0022192716236722307
wuf20-052 40 79350 40 40 71.0 15.484464651639344 679.2767556035878 0.0
wuf20-053 40 63600 40 40 71.0 15.485752688172044 679.2476853706476 0.0
wuf20-054 40 67560 40 39 71.0 15.4849923234391 679.2633325984111 1.763177431328879E-4
wuf20-055 40 99900 40 39 71.0 15.48425831202046 679.299516362132 0.0016747237569060772
wuf20-056 40 82350 40 40 71.0 15.483499488752557 679.2778961404193 0.0
wuf20-057 40 47250 40 40 71.0 15.484785385794584 679.2656364665017 0.0
wuf20-058 40 114468 40 36 71.0 15.484537793667007 679.2656622201846 6.488549618320611E-4
wuf20-059 40 97560 40 29 71.0 15.483511995916285 679.2151845445046 0.002685393258426967
wuf20-060 40 62280 40 40 71.0 15.484795918367347 679.165869879715 0.0
