instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-066 40 12128 40 36 71.0 15.484314835787089 678.9489133275563 0.0010362047440699127
wuf20-067 40 13200 40 40 71.0 15.484040747028862 679.046652521919 0.0
wuf20-068 40 16050 40 40 71.0 15.484898190045248 679.0572463902286 0.0
wuf20-069 40 19179 40 36 71.0 15.485698134539287 679.0555988220573 0.009820069580343552
wuf20-070 40 15969 40 33 71.0 15.485903954802259 679.0189220532434 0.003805053725351281
wuf20-071 40 18150 40 24 71.0 15.484203839638623 679.0239075030897 0.017413216903837864
wuf20-072 40 19456 40 37 71.0 15.484452595936794 679.0333144122773 0.005413068359171782
wuf20-073 40 15913 40 40 71.0 15.486435420191766 679.0263569165095 0.0
wuf20-074 40 10096 40 39 71.0 15.48673900789177 679.0031561357725 5.486341296148131E-4
wuf20-075 40 21697 40 15 71.0 15.485492957746478 678.9639816177393 0.019725441985715957
wuf20-076 40 20229 40 24 71.0 15.484557995495495 678.978528393423 0.038972412424332636
wuf20-077 40 13776 40 39 71.0 15.484819921215532 679.0597107226256 0.002859189787677478
wuf20-078 40 18892 40 34 71.0 15.484547244094488 679.0608049842317 0.005179375679453331
wuf20-079 40 9900 40 40 71.0 15.484274873524452 679.1583861809868 0.0
wuf20-080 40 16451 40 38 71.0 15.485126404494382 679.1917558126103 0.0030420594633792605
wuf20-081 40 16050 40 39 71.0 15.485962942167323 679.1899227693868 0.0032177033492822964
wuf20-082 40 13608 40 39 71.0 15.485690235690235 679.2604217739697 0.0014668957314655743
wuf20-083 40 13284 40 35 71.0 15.485866517106 679.2352611739427 0.00330412559328222
wuf20-084 40 12558 40 33 71.0 15.485846412556054 679.2387117750541 0.008950918251259548
wuf20-085 40 13038 40 40 71.0 15.486694677871148 679.238732587543 0.0
wuf20-086 40 13777 40 39 71.0 15.48640817469205 679.2579991302691 0.0025249144727056373
wuf20-087 40 19278 40 23 71.0 15.486681589255737 679.2626407501907 0.0356576923076923
wuf20-088 40 12720 40 40 71.0 15.487527964205816 679.2676734715236 0.0
wuf20-089 40 20244 40 37 71.0 15.486696478479598 679.3039279866694 0.004418072633686017
wuf20-090 40 9540 40 37 71.0 15.488617318435754 679.3645941801633 4.556500607533414E-5
wuf20-091 40 15795 40 37 71.0 15.488330541596874 679.35474319319 0.002895003376097231
wuf20-092 40 12360 40 38 71.0 15.490262276785714 679.3474525511344 1.1937447773665991E-4
wuf20-093 40 24309 40 5 71.0 15.489235917456776 679.3156704219658 0.0610937144158506
wuf20-094 40 17172 40 35 71.0 15.489450947603121 679.3084547318942 0.005046054127814419
wuf20-095 40 17808 40 31 71.0 15.489721448467966 679.2784579060572 0.002079603771333095
wuf20-096 40 12840 40 40 71.0 15.491119153674832 679.3490765202818 0.0
wuf20-097 40 17242 40 33 71.0 15.490219810795772 679.3233476972434 0.010270096838175244
wuf20-098 40 13570 40 30 71.0 15.490086206896551 679.3477134813495 0.005318028643639428
wuf20-099 40 19236 40 23 71.0 15.488632573652028 679.3574936095866 0.013996087967857899
wuf20-0100 40 20192 40 37 71.0 15.488847222222223 679.3421857062096 0.004550187421907538
