instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 65760 40 40 71.0 15.490431070387338 679.149638458058 0.0
wuf20-02 40 50490 40 40 71.0 15.490226894254787 679.1889124505836 0.0
wuf20-03 40 82050 40 38 71.0 15.490459841864336 679.2217566792947 0.0027716458180034338
wuf20-04 40 49860 40 40 71.0 15.490255823627288 679.239616732127 0.0
wuf20-05 40 98347 40 37 71.0 15.489636174636175 679.1927228559642 0.005161804922515953
wuf20-06 40 47610 40 40 71.0 15.490679551122195 679.1670804495494 0.0
wuf20-07 40 83250 40 40 71.0 15.490475695886996 679.1781251273303 0.0
wuf20-08 40 102951 40 30 71.0 15.489503737541527 679.1446683141123 0.001503192621496985
wuf20-09 40 48870 40 40 71.0 15.490130759651308 679.144415520065 0.0
wuf20-010 40 47700 40 40 71.0 15.491172199170125 679.1215289251143 0.0
wuf20-011 40 80250 40 40 71.0 15.490968477810037 679.0864187058914 0.0
wuf20-012 40 67782 40 39 71.0 15.489935737976783 679.0989116756235 0.0015469935785172213
wuf20-013 40 50310 40 40 71.0 15.490147119767924 679.1835187764383 0.0
wuf20-014 40 67200 40 40 71.0 15.490358326429163 679.2388621726956 0.0
wuf20-015 40 84900 40 40 71.0 15.490155279503105 679.2582742913236 0.0
wuf20-016 40 82500 40 39 71.0 15.489962748344372 679.2612316842507 6.377171215880893E-4
wuf20-017 40 47700 40 40 71.0 15.491001241208108 679.2529651102957 0.0
wuf20-018 40 66291 40 40 71.0 15.490798180314309 679.2546535244885 0.0
wuf20-019 40 80819 40 37 71.0 15.490584952459693 679.2371773357291 0.0018070666810298393
wuf20-020 40 68511 40 39 71.0 15.49077479338843 679.2324422686138 0.001143182288433685
wuf20-021 40 82800 40 40 71.0 15.490985130111524 679.2197826022759 0.0
wuf20-022 40 67440 40 40 71.0 15.490782411230388 679.2432116907811 0.0
wuf20-023 40 33360 40 40 71.0 15.491405282707387 679.2975344150826 0.0
