instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 57330 40 40 71.0 15.51460396039604 683.715995580946 0.0
wuf20-02 40 50400 40 40 71.0 15.509558823529412 684.5960913938894 0.0
wuf20-03 40 73848 40 38 71.0 15.514805825242718 685.3098535555127 0.0027716458180034338
wuf20-04 40 41400 40 40 71.0 15.50985576923077 685.664156152952 0.0
wuf20-05 40 87153 40 38 71.0 15.494523809523809 684.5336265631399 0.004284412032816773
wuf20-06 40 47916 40 40 71.0 15.518160377358491 683.9012064354052 0.0
wuf20-07 40 74727 40 38 71.0 15.513317757009347 684.1008237507675 6.97211155378486E-4
wuf20-08 40 99871 40 16 71.0 15.496064814814815 683.2909484266617 0.004811103228095068
wuf20-09 40 48600 40 39 71.0 15.509633027522936 683.2458402279851 2.3841206475937014E-4
wuf20-010 40 47520 40 40 71.0 15.532272727272728 682.7071300594747 0.0
wuf20-011 40 64039 40 40 71.0 15.527477477477477 681.9122080803606 0.0
wuf20-012 40 53223 40 37 71.0 15.504910714285714 682.136489669211 0.00463125121618992
wuf20-013 40 41700 40 40 71.0 15.50929203539823 683.9163069813602 0.0
wuf20-014 40 58590 40 40 71.0 15.51359649122807 685.0467119845201 0.0
wuf20-015 40 76140 40 40 71.0 15.509130434782609 685.4038634338626 0.0
wuf20-016 40 74391 40 40 71.0 15.504741379310344 685.4162500246459 0.0
wuf20-017 40 39600 40 40 71.0 15.526068376068377 685.1928711563324 0.0
wuf20-018 40 63882 40 30 71.0 15.519915254237288 685.1562109118374 0.0036178509532062398
wuf20-019 40 80580 40 29 71.0 15.514915966386555 684.7241581771495 0.00688893676613164
wuf20-020 40 60810 40 40 71.0 15.518958333333334 684.5893021628738 0.0
wuf20-021 40 82500 40 39 71.0 15.522520661157024 684.2809590223934 0.002013034794491748
wuf20-022 40 58800 40 40 71.0 15.518237704918032 684.7045989891358 0.0
wuf20-023 40 24930 40 40 71.0 15.53028455284553 685.7303109703271 0.0
wuf20-024 40 94380 40 31 71.0 15.508266129032258 685.9201851949933 0.00546583021890016
wuf20-025 40 24480 40 40 71.0 15.5202 686.582864529759 0.0
wuf20-026 40 89748 40 39 71.0 15.515674603174602 685.9754797394622 7.734375E-4
wuf20-027 40 49936 40 40 71.0 15.519488188976378 685.8398310139795 0.0
wuf20-028 40 95512 40 37 71.0 15.50703125 685.6622250049618 0.0024871355060034307
