instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-0122 10 8700 10 10 91.0 11.264754098360656 958.279801327768 0.0
wuf20-0123 10 8550 10 10 91.0 11.278861788617887 960.6596403413633 0.0
wuf20-0124 10 16680 10 10 91.0 11.300806451612903 961.0403239416721 0.0
wuf20-0125 10 33960 10 10 91.0 11.3304 962.1600013501387 0.0
wuf20-0126 10 62880 10 4 91.0 11.313492063492063 958.9498937257562 0.017675823600663963
wuf20-0127 10 16380 10 10 91.0 11.311023622047244 958.1982530304645 0.0
wuf20-0128 10 8340 10 10 91.0 11.31640625 959.0535632888343 0.0
wuf20-0129 10 16680 10 10 91.0 11.321705426356589 959.4894902059231 0.0
wuf20-0130 10 7560 10 10 91.0 11.296153846153846 957.1165593164643 0.0
wuf20-0131 10 8550 10 10 91.0 11.33206106870229 959.1706410015531 0.0
wuf20-0132 10 8610 10 10 91.0 11.344696969696969 961.760257357602 0.0
wuf20-0133 10 25290 10 10 91.0 11.357142857142858 962.3560448962667 0.0
wuf20-0134 10 8220 10 10 91.0 11.361940298507463 962.3696413231736 0.0
wuf20-0135 10 8430 10 10 91.0 11.366666666666667 963.7669032392982 0.0
wuf20-0136 10 8730 10 10 91.0 11.393382352941176 966.8593450026179 0.0
wuf20-0137 10 30840 10 10 91.0 11.39051094890511 963.9661492392682 0.0
wuf20-0138 10 16620 10 10 91.0 11.38768115942029 964.4760973103662 0.0
wuf20-0139 10 15780 10 10 91.0 11.370503597122303 962.2380027425295 0.0
wuf20-0140 10 33240 10 10 91.0 11.367857142857142 961.2291598657971 0.0
wuf20-0141 10 8070 10 10 91.0 11.351063829787234 960.8020027036283 0.0
wuf20-0142 10 8250 10 10 91.0 11.355633802816902 961.0409239068372 0.0
wuf20-0143 10 33480 10 10 91.0 11.374125874125873 961.5379116381985 0.0
wuf20-0144 10 7590 10 10 91.0 11.35763888888889 959.0507133346847 0.0
wuf20-0145 10 8220 10 10 91.0 11.362068965517242 959.3400772053163 0.0
wuf20-0146 10 8190 10 10 91.0 11.35958904109589 959.2339633725886 0.0
wuf20-0147 10 8430 10 10 91.0 11.363945578231293 960.5384942339996 0.0
wuf20-0148 10 33600 10 10 91.0 11.368243243243244 961.037203446115 0.0
wuf20-0149 10 31560 10 10 91.0 11.35234899328859 959.6275577854028 0.0
wuf20-0150 10 32160 10 10 91.0 11.343333333333334 958.6367074001668 0.0
wuf20-0151 10 26010 10 10 91.0 11.367549668874172 960.4626064082919 0.0
wuf20-0152 10 7770 10 10 91.0 11.358552631578947 958.6781178068097 0.0
wuf20-0153 10 24570 10 10 91.0 11.369281045751634 958.3613449087699 0.0
wuf20-0154 10 8610 10 10 91.0 11.37987012987013 960.586271240531 0.0
wuf20-0155 10 42000 10 10 91.0 11.396774193548387 961.2453780102057 0.0
wuf20-0156 10 34056 10 10 91.0 11.381410256410257 959.1764121935398 0.0
wuf20-0157 10 7650 10 10 91.0 11.359872611464969 957.4257967623455 0.0
wuf20-0158 10 51675 10 9 91.0 11.367721518987342 956.0154923752011 0.012505008872860495
wuf20-0159 10 24750 10 10 91.0 11.365408805031446 955.9388146214853 0.0
wuf20-0160 10 25830 10 10 91.0 11.375625 957.4705799239986 0.0
wuf20-0161 10 8340 10 10 91.0 11.385714285714286 958.175850463112 0.0
wuf20-0162 10 8340 10 10 91.0 11.39567901234568 958.5239366272782 0.0
wuf20-0163 10 8430 10 10 91.0 11.405521472392637 959.0352470244294 0.0
wuf20-0164 10 23760 10 10 91.0 11.403048780487804 957.7743240967244 0.0
wuf20-0165 10 25740 10 10 91.0 11.424848484848486 959.0968717339808 0.0
wuf20-0166 10 8490 10 10 91.0 11.434337349397591 960.5542475851231 0.0
wuf20-0167 10 7980 10 10 91.0 11.419760479041916 959.8982977882762 0.0
wuf20-0168 10 32760 10 10 91.0 11.411309523809523 959.3988715171796 0.0
wuf20-0169 10 8220 10 10 91.0 11.414792899408283 959.5660191483089 0.0
wuf20-0170 10 8490 10 10 91.0 11.43 960.9863441122812 0.0
wuf20-0171 10 16740 10 10 91.0 11.433333333333334 961.486192067537 0.0
wuf20-0172 10 7890 10 10 91.0 11.413372093023256 960.5531328113304 0.0
wuf20-0173 10 23760 10 10 91.0 11.405202312138728 958.9563431793136 0.0
wuf20-0174 10 8430 10 10 91.0 11.414367816091954 960.0599812558021 0.0
wuf20-0175 10 24750 10 10 91.0 11.412 960.0653770920813 0.0
wuf20-0176 10 7470 10 10 91.0 11.38125 958.0252329040582 0.0
wuf20-0177 10 8220 10 10 91.0 11.37909604519774 958.2680281983855 0.0
wuf20-0178 10 7800 10 10 91.0 11.365730337078652 957.1037802564581 0.0
wuf20-0179 10 16980 10 10 91.0 11.37486033519553 958.2800696348692 0.0
wuf20-0180 10 8430 10 10 91.0 11.378333333333334 959.3507949786293 0.0
wuf20-0181 10 16620 10 10 91.0 11.387292817679558 959.7649848294895 0.0
wuf20-0182 10 16080 10 10 91.0 11.37967032967033 959.0495521694231 0.0
wuf20-0183 10 8100 10 10 91.0 11.372131147540983 958.550153408891 0.0
wuf20-0184 10 24480 10 10 91.0 11.370108695652174 958.3458915923326 0.0
wuf20-0185 10 8370 10 10 91.0 11.368108108108109 959.1169948810227 0.0
wuf20-0186 10 8490 10 10 91.0 11.38225806451613 960.3278163574474 0.0
wuf20-0187 10 22320 10 10 91.0 11.36951871657754 958.0574271982595 0.0
wuf20-0188 10 40500 10 10 91.0 11.367553191489362 957.4880293488627 0.0
wuf20-0189 10 35505 10 10 91.0 11.37089947089947 955.8288798900265 0.0
wuf20-0190 10 33600 10 10 91.0 11.384736842105264 956.1070223722907 0.0
wuf20-0191 10 8280 10 10 91.0 11.382722513089005 956.603899907052 0.0
wuf20-0192 10 7590 10 10 91.0 11.359895833333333 955.0122683008261 0.0
wuf20-0193 10 8130 10 10 91.0 11.352849740932642 954.9915344314524 0.0
wuf20-0194 10 8070 10 10 91.0 11.351030927835051 954.6788121436047 0.0
wuf20-0195 10 16980 10 10 91.0 11.364615384615385 955.6711395140111 0.0
wuf20-0196 10 40950 10 10 91.0 11.362755102040817 955.2647354719378 0.0
wuf20-0197 10 8490 10 10 91.0 11.365989847715737 956.5121226015218 0.0
wuf20-0198 10 8220 10 10 91.0 11.364141414141415 956.7368088510091 0.0
wuf20-0199 10 8430 10 10 91.0 11.372361809045227 957.713166065503 0.0
wuf20-0200 10 39300 10 10 91.0 11.3705 956.4298128654115 0.0
wuf20-0201 10 7980 10 10 91.0 11.363681592039802 955.9053393263382 0.0
wuf20-0202 10 8190 10 10 91.0 11.361881188118812 955.534583972318 0.0
wuf20-0203 10 7980 10 10 91.0 11.35024630541872 955.019687654778 0.0
wuf20-0204 10 24480 10 10 91.0 11.35343137254902 954.7547810338056 0.0
wuf20-0205 10 32760 10 10 91.0 11.35170731707317 954.4925625897382 0.0
wuf20-0206 10 17340 10 10 91.0 11.369417475728156 956.1207574396897 0.0
wuf20-0207 10 8130 10 10 91.0 11.36280193236715 956.0960708410037 0.0
wuf20-0208 10 16440 10 10 91.0 11.370673076923078 956.0388070433809 0.0
wuf20-0209 10 8280 10 10 91.0 11.3688995215311 956.49321768677 0.0
wuf20-0210 10 22320 10 10 91.0 11.362380952380953 954.374828611123 0.0
wuf20-0211 10 8370 10 10 91.0 11.370142180094787 954.7851527473173 0.0
wuf20-0212 10 7740 10 10 91.0 11.368396226415094 953.6129266959302 0.0
wuf20-0213 10 8010 10 10 91.0 11.361971830985915 953.1780443620576 0.0
wuf20-0214 10 8700 10 10 91.0 11.37429906542056 955.2706703229826 0.0
wuf20-0215 10 8220 10 10 91.0 11.395813953488371 955.3625117873335 0.0
wuf20-0216 10 8490 10 10 91.0 11.40324074074074 956.4998208208347 0.0
wuf20-0217 10 8490 10 10 91.0 11.410599078341013 957.363260612359 0.0
wuf20-0218 10 8280 10 10 91.0 11.422477064220184 957.7116850860403 0.0
wuf20-0219 10 7890 10 10 91.0 11.406849315068493 956.9961066153278 0.0
wuf20-0220 10 8070 10 10 91.0 11.409545454545455 956.5466355915981 0.0
wuf20-0221 10 8700 10 10 91.0 11.42579185520362 958.4444943501007 0.0
wuf20-0222 10 8520 10 10 91.0 11.432882882882883 959.0865404880581 0.0
wuf20-0223 10 16740 10 10 91.0 11.43542600896861 959.5735104500662 0.0
wuf20-0224 10 7800 10 10 91.0 11.420089285714285 958.6424261690923 0.0
wuf20-0225 10 6840 10 10 91.0 11.391555555555556 956.1640153861186 0.0
wuf20-0226 10 32280 10 10 91.0 11.403097345132743 955.2563511345663 0.0
wuf20-0227 10 16740 10 10 91.0 11.418942731277532 955.6534473554757 0.0
wuf20-0228 10 16800 10 10 91.0 11.421491228070176 956.290838976621 0.0
wuf20-0229 10 17040 10 10 91.0 11.428384279475983 957.013658457537 0.0
wuf20-0230 10 8400 10 10 91.0 11.439565217391305 957.2565726074386 0.0
wuf20-0231 10 8370 10 10 91.0 11.437662337662339 957.878838526887 0.0
wuf20-0232 10 8430 10 10 91.0 11.440086206896552 958.7113031518224 0.0
wuf20-0233 10 16800 10 10 91.0 11.442489270386266 959.1380089083323 0.0
wuf20-0234 10 8400 10 10 91.0 11.449145299145298 959.8867371651683 0.0
wuf20-0235 10 8550 10 10 91.0 11.464255319148936 961.1491777758348 0.0
wuf20-0236 10 8670 10 10 91.0 11.475 962.8011330882758 0.0
wuf20-0237 10 8010 10 10 91.0 11.472995780590717 962.184908478153 0.0
wuf20-0238 10 7890 10 10 91.0 11.462605042016806 961.5077503039732 0.0
wuf20-0239 10 7740 10 10 91.0 11.464853556485355 960.4178486835523 0.0
wuf20-0240 10 8340 10 10 91.0 11.467083333333333 960.9341484369377 0.0
wuf20-0241 10 39450 10 10 91.0 11.456846473029046 960.0064539220933 0.0
wuf20-0242 10 8340 10 10 91.0 11.463223140495868 960.5389016890406 0.0
wuf20-0243 10 7650 10 10 91.0 11.453086419753086 959.4023261780563 0.0
wuf20-0244 10 8220 10 10 91.0 11.451229508196722 959.5728084478184 0.0
wuf20-0245 10 7320 10 10 91.0 11.428979591836734 957.905207725631 0.0
wuf20-0246 10 24210 10 10 91.0 11.43130081300813 957.5668791445552 0.0
wuf20-0247 10 8610 10 10 91.0 11.437651821862348 958.957296637897 0.0
wuf20-0248 10 8610 10 10 91.0 11.443951612903225 960.3365010869378 0.0
wuf20-0249 10 8460 10 10 91.0 11.45421686746988 961.2227511139541 0.0
wuf20-0250 10 8460 10 10 91.0 11.4644 961.7437567712028 0.0
wuf20-0251 10 8640 10 10 91.0 11.474501992031872 963.2281209194614 0.0
wuf20-0252 10 8280 10 10 91.0 11.480555555555556 963.4882057920993 0.0
wuf20-0253 10 8520 10 10 91.0 11.486561264822134 964.5586838640045 0.0
wuf20-0254 10 8400 10 10 91.0 11.49251968503937 965.0957706872824 0.0
wuf20-0255 10 16440 10 10 91.0 11.490588235294117 965.13851152476 0.0
wuf20-0256 10 24930 10 10 91.0 11.496484375 965.108574333986 0.0
wuf20-0257 10 7800 10 10 91.0 11.486770428015564 964.2755911441078 0.0
wuf20-0258 10 56280 10 10 91.0 11.481007751937984 963.2904166594476 0.0
wuf20-0259 10 8490 10 10 91.0 11.49073359073359 964.2357166449583 0.0
wuf20-0260 10 7470 10 10 91.0 11.469615384615384 962.8386561963238 0.0
wuf20-0261 10 8220 10 10 91.0 11.467816091954022 962.9848682415486 0.0
wuf20-0262 10 32280 10 10 91.0 11.458396946564886 962.5574856586111 0.0
wuf20-0263 10 32280 10 10 91.0 11.452851711026616 961.6895784696458 0.0
wuf20-0264 10 8520 10 10 91.0 11.458712121212121 962.7222662708369 0.0
wuf20-0265 10 8670 10 10 91.0 11.479622641509433 964.1014904366468 0.0
wuf20-0266 10 16740 10 10 91.0 11.48157894736842 964.3654666304343 0.0
wuf20-0267 10 8400 10 10 91.0 11.487265917602997 964.8771268189969 0.0
wuf20-0268 10 8460 10 10 91.0 11.496641791044777 965.5342065113568 0.0
wuf20-0269 10 40950 10 10 91.0 11.505947955390335 965.3498708202075 0.0
wuf20-0270 10 8700 10 10 91.0 11.515185185185185 966.9633898171696 0.0
wuf20-0271 10 40050 10 10 91.0 11.516974169741697 966.2818543425916 0.0
wuf20-0272 10 16440 10 10 91.0 11.51875 965.7305631134536 0.0
wuf20-0273 10 60048 10 8 91.0 11.523076923076923 965.3883858901846 0.01729058250797381
wuf20-0274 10 25200 10 10 91.0 11.524817518248176 965.8832411861205 0.0
wuf20-0275 10 23940 10 10 91.0 11.530181818181818 965.0668133687091 0.0
wuf20-0276 10 8250 10 10 91.0 11.531884057971014 965.0018639043883 0.0
wuf20-0277 10 8100 10 10 91.0 11.529963898916968 964.7985212604029 0.0
wuf20-0278 10 6660 10 10 91.0 11.502877697841727 962.590651153394 0.0
wuf20-0279 10 8640 10 10 91.0 11.515412186379928 963.9229351813773 0.0
wuf20-0280 10 74712 10 8 91.0 11.52 963.5790463534578 4.907012120319937E-6
wuf20-0281 10 8340 10 10 91.0 11.53238434163701 963.9392243764206 0.0
wuf20-0282 10 8130 10 10 91.0 11.530496453900708 963.893378302433 0.0
wuf20-0283 10 34563 10 8 91.0 11.542049469964665 964.0212062220936 9.100767611473772E-4
wuf20-0284 10 40425 10 10 91.0 11.540140845070422 963.5058109448332 0.0
wuf20-0285 10 48420 10 10 91.0 11.53122807017544 962.9355405098571 0.0
wuf20-0286 10 8430 10 10 91.0 11.532867132867134 963.593145723151 0.0
wuf20-0287 10 8280 10 10 91.0 11.531010452961672 963.8977717821517 0.0
wuf20-0288 10 24300 10 10 91.0 11.525694444444444 963.6216750891529 0.0
wuf20-0289 10 16860 10 10 91.0 11.527335640138409 964.2124689453899 0.0
wuf20-0290 10 8070 10 10 91.0 11.518620689655172 963.9944949145437 0.0
wuf20-0291 10 8730 10 10 91.0 11.534020618556701 965.4962320454215 0.0
wuf20-0292 10 33600 10 10 91.0 11.535616438356165 965.5753151712587 0.0
wuf20-0293 10 25470 10 10 91.0 11.544027303754266 966.228988581333 0.0
wuf20-0294 10 8220 10 10 91.0 11.5421768707483 966.347398991984 0.0
wuf20-0295 10 8280 10 10 91.0 11.540338983050848 966.6344275535581 0.0
wuf20-0296 10 23940 10 10 91.0 11.535135135135135 965.8269258080077 0.0
wuf20-0297 10 15840 10 10 91.0 11.526599326599326 965.2047812065513 0.0
wuf20-0298 10 25290 10 10 91.0 11.528187919463088 965.3810840338451 0.0
wuf20-0299 10 31200 10 10 91.0 11.51638795986622 964.3632821107811 0.0
wuf20-0300 10 32280 10 10 91.0 11.514666666666667 963.9857515813511 0.0
wuf20-0301 10 7890 10 10 91.0 11.502990033222591 963.4442706790875 0.0
wuf20-0302 10 16500 10 10 91.0 11.501324503311258 963.4446448417564 0.0
wuf20-0303 10 8220 10 10 91.0 11.4996699669967 963.5687273647628 0.0
wuf20-0304 10 16740 10 10 91.0 11.501315789473685 963.6921305596992 0.0
wuf20-0305 10 16560 10 10 91.0 11.502950819672131 963.835207821941 0.0
wuf20-0306 10 7470 10 10 91.0 11.491503267973856 962.6109530397827 0.0
wuf20-0307 10 32400 10 10 91.0 11.489902280130293 962.1561643886797 0.0
wuf20-0308 10 8490 10 10 91.0 11.494805194805195 962.8506315875512 0.0
wuf20-0309 10 16020 10 10 91.0 11.496440129449839 962.3083772592685 0.0
wuf20-0310 10 8250 10 10 91.0 11.494838709677419 962.5408053956633 0.0
wuf20-0311 10 17340 10 10 91.0 11.506109324758842 963.3722388769502 0.0
wuf20-0312 10 7680 10 10 91.0 11.491666666666667 962.531302213883 0.0
wuf20-0313 10 33240 10 10 91.0 11.490095846645367 962.6543384665949 0.0
wuf20-0314 10 25380 10 10 91.0 11.494904458598725 962.7548379046497 0.0
wuf20-0315 10 8160 10 10 91.0 11.493333333333334 962.6742188956271 0.0
wuf20-0316 10 7890 10 10 91.0 11.485443037974683 962.1627234222634 0.0
wuf20-0317 10 31920 10 10 91.0 11.480757097791798 961.2341517323168 0.0
wuf20-0318 10 8490 10 10 91.0 11.488679245283018 961.7264489691738 0.0
wuf20-0319 10 43680 10 10 91.0 11.49655172413793 961.7247461729579 0.0
wuf20-0320 10 8460 10 10 91.0 11.504375 962.4415046647824 0.0
wuf20-0321 10 16260 10 10 91.0 11.49968847352025 962.328077039611 0.0
wuf20-0322 10 8370 10 10 91.0 11.498136645962733 962.7587351854507 0.0
wuf20-0323 10 34080 10 10 91.0 11.505882352941176 962.9292230714573 0.0
wuf20-0324 10 8250 10 10 91.0 11.50432098765432 963.1496918259949 0.0
wuf20-0325 10 8640 10 10 91.0 11.515076923076924 964.2920089245451 0.0
wuf20-0326 10 7980 10 10 91.0 11.507361963190185 963.8678961271838 0.0
wuf20-0327 10 8280 10 10 91.0 11.508868501529053 963.9412016960905 0.0
wuf20-0328 10 7470 10 10 91.0 11.492073170731707 962.834673642139 0.0
wuf20-0329 10 7950 10 10 91.0 11.484498480243161 962.4441764564232 0.0
wuf20-0330 10 7320 10 10 91.0 11.467878787878789 961.197439026726 0.0
wuf20-0331 10 24480 10 10 91.0 11.466465256797584 961.1164883011312 0.0
wuf20-0332 10 22770 10 10 91.0 11.453012048192772 960.1071953754795 0.0
wuf20-0333 10 8370 10 10 91.0 11.451651651651652 960.5302968908685 0.0
wuf20-0334 10 7680 10 10 91.0 11.444311377245509 959.6717072278352 0.0
wuf20-0335 10 16440 10 10 91.0 11.442985074626865 959.2730291036034 0.0
wuf20-0336 10 7680 10 10 91.0 11.429761904761905 958.5043593741284 0.0
wuf20-0337 10 8430 10 10 91.0 11.434421364985162 959.0757484382084 0.0
wuf20-0338 10 41100 10 9 91.0 11.437869822485206 958.4114790238367 2.2710497927667062E-5
wuf20-0339 10 24930 10 10 91.0 11.43952802359882 958.5373545978827 0.0
wuf20-0340 10 7860 10 10 91.0 11.435294117647059 957.9338717495725 0.0
wuf20-0341 10 17460 10 10 91.0 11.454545454545455 959.1435360682386 0.0
wuf20-0342 10 7680 10 10 91.0 11.444444444444445 958.3888521888365 0.0
wuf20-0343 10 8280 10 10 91.0 11.443148688046648 958.6589162485086 0.0
wuf20-0344 10 8520 10 10 91.0 11.44767441860465 959.4603760836632 0.0
