instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 8090 40 39 71.0 15.490334166146159 679.6208333642206 3.2740879326473345E-5
wuf20-02 40 8364 40 39 71.0 15.490012484394507 679.6784248246329 0.002075657086710882
wuf20-03 40 9999 40 27 71.0 15.490502183406113 679.7198505102594 0.01861662987490802
wuf20-04 40 6030 40 40 71.0 15.4901963840399 679.7463077878018 0.0
wuf20-05 40 12495 40 29 71.0 15.489018691588784 679.6685898809924 0.025307657247037374
wuf20-06 40 8304 40 39 71.0 15.490566625155667 679.6288845881235 0.002587527997170812
wuf20-07 40 10401 40 33 71.0 15.490261356565028 679.6430317607048 0.004807692307692307
wuf20-08 40 13260 40 3 71.0 15.489319029850746 679.5899603106853 0.008704327775807024
wuf20-09 40 7969 40 32 71.0 15.490133623368552 679.5853955772935 0.009284209359059655
wuf20-010 40 7728 40 39 71.0 15.49167701863354 679.5505440397849 8.239351801160626E-4
wuf20-011 40 10042 40 28 71.0 15.491247672253259 679.4895891606025 0.02210480602200347
wuf20-012 40 9832 40 27 71.0 15.489671215880893 679.4989076797949 0.022283031718233124
wuf20-013 40 6477 40 38 71.0 15.489956602603844 679.6249096139733 5.846585594013096E-4
wuf20-014 40 8364 40 39 71.0 15.490272614622057 679.7061605824962 0.002486509117975437
wuf20-015 40 10401 40 39 71.0 15.489969040247678 679.7347981005335 2.2530980097634247E-4
wuf20-016 40 10452 40 33 71.0 15.489743193069307 679.7356842280225 0.008272952853598015
wuf20-017 40 6048 40 40 71.0 15.491295609152752 679.7230344062582 0.0
wuf20-018 40 9346 40 11 71.0 15.490729295426453 679.7178452941392 0.01759911178509532
wuf20-019 40 11979 40 13 71.0 15.490781346510191 679.680624541523 0.02930895184746311
wuf20-020 40 10197 40 37 71.0 15.490987654320987 679.6706652770046 0.007482412580177943
wuf20-021 40 12009 40 29 71.0 15.491024059222703 679.6427010837231 0.021993587722064542
wuf20-022 40 8466 40 34 71.0 15.490690505548706 679.6741463069417 0.007235965746907706
wuf20-023 40 4120 40 40 71.0 15.49162045594578 679.7549799645919 0.0
wuf20-024 40 14070 40 9 71.0 15.489655172413793 679.7614740229869 0.032107581420181525
wuf20-025 40 6088 40 36 71.0 15.490584615384615 679.815222064089 0.0021531100478468903
wuf20-026 40 13014 40 28 71.0 15.489975399753998 679.7669435054472 0.015109375
wuf20-027 40 8743 40 35 71.0 15.49019668100799 679.75759050902 0.006287510717347814
wuf20-028 40 14024 40 17 71.0 15.488928132678133 679.7380758133967 0.025264436821040598
wuf20-029 40 11679 40 27 71.0 15.4878146101903 679.7051078152493 0.018496722288438617
wuf20-030 40 8910 40 17 71.0 15.48776073619632 679.6569068725148 0.02113122872175796
wuf20-031 40 11934 40 20 71.0 15.487231759656652 679.6889317138412 0.01767252520031016
wuf20-032 40 9652 40 35 71.0 15.488158700980392 679.6734884817389 0.002897593896713615
wuf20-033 40 11540 40 15 71.0 15.486941212492345 679.6677125624084 0.013273776027011824
wuf20-034 40 8167 40 39 71.0 15.487851897184823 679.643086405044 0.0018612269207861822
wuf20-035 40 15795 40 22 71.0 15.48717125382263 679.5060579228557 0.05827437106918239
wuf20-036 40 6880 40 38 71.0 15.488050122249389 679.4987851428643 0.002257321041214751
wuf20-037 40 11583 40 12 71.0 15.48784361637141 679.4333819490108 0.007689883391112514
wuf20-038 40 12495 40 28 71.0 15.486935286935287 679.4185579707537 0.018684352275787772
wuf20-039 40 11256 40 8 71.0 15.486348383160463 679.3950626622238 0.01852159468438538
wuf20-040 40 13719 40 7 71.0 15.485030487804877 679.3550313327409 0.06562069914671073
wuf20-041 40 8238 40 40 71.0 15.486563071297988 679.3414304824691 0.0
wuf20-042 40 12261 40 35 71.0 15.486753958587089 679.3286967702658 0.019046343423519956
wuf20-043 40 6882 40 37 71.0 15.484586122945831 679.4073817436906 0.004613590939373751
wuf20-044 40 10608 40 20 71.0 15.483622262773723 679.3756053350193 0.016149506346967563
wuf20-045 40 8190 40 40 71.0 15.483936170212766 679.3931719744955 0.0
wuf20-046 40 10854 40 13 71.0 15.4839914945322 679.4030528175929 0.019515923566878986
wuf20-047 40 14008 40 9 71.0 15.483636915604128 679.3265380942137 0.04920426452410383
wuf20-048 40 9506 40 20 71.0 15.484253640776698 679.2817878265282 0.0028131477642878294
wuf20-049 40 10552 40 29 71.0 15.483580958156459 679.2524155154426 0.017247680629744168
wuf20-050 40 14637 40 12 71.0 15.482621212121213 679.195471650988 0.08020961775585697
wuf20-051 40 7920 40 18 71.0 15.482450030284676 679.1892727214364 0.024411987860394536
wuf20-052 40 9888 40 40 71.0 15.483368644067797 679.118419588052 0.0
wuf20-053 40 7968 40 39 71.0 15.484860859044161 679.0826333273017 0.0040850354314297625
wuf20-054 40 9027 40 32 71.0 15.483963119709795 679.0975948230941 0.008630289532293986
wuf20-055 40 12261 40 25 71.0 15.483519637462235 679.129808915103 0.02512085635359116
wuf20-056 40 10050 40 31 71.0 15.482669082125604 679.1003969381782 0.01035641547861507
wuf20-057 40 5760 40 40 71.0 15.484188292094146 679.08602477001 0.0
wuf20-058 40 12361 40 13 71.0 15.483805790108564 679.0803196543507 0.014923664122137404
wuf20-059 40 11385 40 10 71.0 15.483212778782399 679.0167692088376 0.014269662921348314
wuf20-060 40 7607 40 39 71.0 15.48472891566265 678.9586226650323 1.1165698972755694E-4
wuf20-061 40 8464 40 34 71.0 15.484527393136664 678.95627393197 0.008818802732020892
wuf20-062 40 11488 40 20 71.0 15.483017448856799 678.9678362069022 0.03786127167630058
wuf20-063 40 6482 40 40 71.0 15.48332832230908 679.0321577111786 0.0
wuf20-064 40 10200 40 33 71.0 15.482932692307692 679.060291104755 0.004282359081419625
wuf20-065 40 8365 40 40 71.0 15.483843843843843 679.0678811247618 0.0
wuf20-066 40 7632 40 35 71.0 15.484753901560625 679.0098380364088 0.0012952559300873907
wuf20-067 40 8211 40 40 71.0 15.484463107378524 679.1134038622816 0.0
wuf20-068 40 9999 40 36 71.0 15.485296762589929 679.1216559049864 0.007030661646046263
wuf20-069 40 11484 40 31 71.0 15.486099460754943 679.1164843695321 0.018109915198956293
wuf20-070 40 9949 40 33 71.0 15.48631736526946 679.0770189910618 0.005313496280552604
wuf20-071 40 11220 40 18 71.0 15.484724715739079 679.0810842146074 0.020243100474342392
wuf20-072 40 12110 40 36 71.0 15.484973086124402 679.090672903531 0.0062428467381125795
wuf20-073 40 9840 40 40 71.0 15.48707411835027 679.0832652535086 0.0
wuf20-074 40 6583 40 36 71.0 15.48742532855436 679.0578853055317 0.002543147788318665
wuf20-075 40 13107 40 11 71.0 15.486044776119403 679.0110492893125 0.03400070249385317
wuf20-076 40 12291 40 14 71.0 15.484919451073985 679.0126772206492 0.07045995832092887
wuf20-077 40 9004 40 40 71.0 15.485226595110316 679.1000860042387 0.0
wuf20-078 40 11373 40 35 71.0 15.484892729439808 679.100397402012 0.007202205311383757
wuf20-079 40 6120 40 40 71.0 15.484603930911257 679.203766881827 0.0
wuf20-080 40 10395 40 35 71.0 15.485505952380953 679.2378727404932 0.0058194343727338655
wuf20-081 40 9702 40 40 71.0 15.486406900654373 679.2371993072946 0.0
wuf20-082 40 8592 40 40 71.0 15.486117717003568 679.3125636358872 0.0
wuf20-083 40 8793 40 20 71.0 15.485873440285205 679.2808468985297 0.01662559328221979
wuf20-084 40 7632 40 32 71.0 15.485896674584323 679.2838988387638 0.010356736551275801
wuf20-085 40 8167 40 40 71.0 15.48679525222552 679.2838940691669 0.0
wuf20-086 40 8466 40 39 71.0 15.486506524317912 679.3050345078872 7.362784471218206E-4
wuf20-087 40 11859 40 20 71.0 15.486736810906935 679.3089121752583 0.038053846153846146
wuf20-088 40 7800 40 40 71.0 15.487633293838863 679.3142156316079 0.0
wuf20-089 40 12316 40 33 71.0 15.486752516281824 679.3496745777509 0.011013011152416357
wuf20-090 40 5850 40 26 71.0 15.48862426035503 679.4138256225198 2.1263669501822598E-4
wuf20-091 40 9702 40 36 71.0 15.488394441159077 679.4018426587314 0.006774701778077874
wuf20-092 40 7680 40 32 71.0 15.490351654846336 679.3939524611061 4.7749791094663964E-4
wuf20-093 40 14280 40 4 71.0 15.489264619019492 679.3590159389778 0.06429059439763149
wuf20-094 40 10296 40 31 71.0 15.489418536009445 679.3499088215025 0.00869342733682056
wuf20-095 40 11236 40 25 71.0 15.489705014749262 679.3174866476396 0.0037892349922425106
wuf20-096 40 7920 40 39 71.0 15.491170400943396 679.390938201492 0.002755112319935529
wuf20-097 40 11220 40 23 71.0 15.49008544490277 679.3553882044048 0.032271613580679044
wuf20-098 40 8391 40 22 71.0 15.49006183745583 679.3793510750178 0.009572451558550967
wuf20-099 40 12057 40 25 71.0 15.488493231312537 679.3867991215246 0.020950518079932333
wuf20-0100 40 11909 40 25 71.0 15.488426470588236 679.3637621584411 0.022261557684298213
