instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 6439 40 37 71.0 15.491905396402398 680.009726984294 0.004057530402245089
wuf20-02 40 6763 40 38 71.0 15.491511318242344 680.068809338601 0.006128715303365266
wuf20-03 40 8427 40 22 71.0 15.492132401862941 680.1093273706755 0.025355653666911938
wuf20-04 40 4968 40 40 71.0 15.491805186170213 680.1372848150356 0.0
wuf20-05 40 9720 40 24 71.0 15.490564784053156 680.0487294091553 0.039642206016408374
wuf20-06 40 6732 40 37 71.0 15.492164674634795 680.0052183508359 0.004827301662147825
wuf20-07 40 8466 40 25 71.0 15.491788321167883 680.0153214319254 0.014928746552252525
wuf20-08 40 10935 40 4 71.0 15.490898541114058 679.9583869840923 0.00894820858460447
wuf20-09 40 6240 40 32 71.0 15.491766070245195 679.9535606388456 0.008649367930805056
wuf20-010 40 6158 40 39 71.0 15.49341059602649 679.9158997424566 0.0014480455491076316
wuf20-011 40 7956 40 30 71.0 15.493017868960953 679.8525407170623 0.017339316734221195
wuf20-012 40 7837 40 26 71.0 15.49126984126984 679.8592412734129 0.028665596419536876
wuf20-013 40 5103 40 40 71.0 15.4916060806345 679.9936739268617 0.0
wuf20-014 40 6601 40 40 71.0 15.491941875825628 680.081381194639 0.0
wuf20-015 40 8100 40 34 71.0 15.491600660066007 680.110138078276 0.0034078107397671796
wuf20-016 40 8268 40 31 71.0 15.491325857519788 680.108549489824 0.013325062034739455
wuf20-017 40 4819 40 40 71.0 15.492979564930785 680.0948200059383 0.0
wuf20-018 40 7393 40 14 71.0 15.492671277997365 680.084797243138 0.02704722703639515
wuf20-019 40 9420 40 14 71.0 15.492511520737327 680.0473436979124 0.023446084240008623
wuf20-020 40 8824 40 30 71.0 15.492532894736842 680.0315469302858 0.018733188495758328
wuf20-021 40 9420 40 29 71.0 15.492504930966469 680.0004451004302 0.024487543361715547
wuf20-022 40 6804 40 37 71.0 15.492164914586072 680.0359118048503 0.002699809705042816
wuf20-023 40 3458 40 40 71.0 15.493154957321076 680.12181545611 0.0
wuf20-024 40 11385 40 12 71.0 15.491043307086613 680.1211722930683 0.04777762947143619
wuf20-025 40 5008 40 34 71.0 15.492032786885247 680.1769476367621 0.0046584263689526855
wuf20-026 40 10096 40 30 71.0 15.491431847968546 680.1273996151554 0.009773437500000001
wuf20-027 40 6797 40 32 71.0 15.491601178781925 680.1155171166683 0.01013146613318091
wuf20-028 40 11220 40 19 71.0 15.49026505235602 680.0927959230103 0.029166666666666667
wuf20-029 40 9517 40 26 71.0 15.489094179202093 680.0573932110505 0.018608462455303933
wuf20-030 40 6864 40 22 71.0 15.488970588235293 680.0069371256462 0.018322500773754254
wuf20-031 40 9234 40 17 71.0 15.48819399085565 680.0317843756767 0.03627552339105713
wuf20-032 40 7839 40 34 71.0 15.489180809399478 680.0148613892896 0.003477112676056338
wuf20-033 40 8829 40 19 71.0 15.487834311806914 680.0118285103772 0.005718908272369159
wuf20-034 40 6786 40 39 71.0 15.488771186440678 679.9855216748799 0.0015038713519952352
wuf20-035 40 12948 40 24 71.0 15.487980456026058 679.8431227850638 0.04625589622641509
wuf20-036 40 5382 40 37 71.0 15.488850911458334 679.8337240742013 0.0055517895878524955
wuf20-037 40 9500 40 13 71.0 15.488549121665582 679.7632100835915 0.009391742830129219
wuf20-038 40 10084 40 26 71.0 15.48754876462939 679.7438663626812 0.026393751683274985
wuf20-039 40 8943 40 6 71.0 15.486955815464587 679.7182752901739 0.019366002214839424
wuf20-040 40 10732 40 5 71.0 15.485681818181819 679.6733131206972 0.07060280759702726
wuf20-041 40 6655 40 37 71.0 15.487199870214146 679.6574451178424 0.002767096951386982
wuf20-042 40 9659 40 32 71.0 15.487273022049287 679.6379407355427 0.0322528797214037
wuf20-043 40 5403 40 39 71.0 15.4849967595593 679.723279280312 0.001276926493448812
wuf20-044 40 8505 40 13 71.0 15.483954015544041 679.6855047868664 0.02521156558533146
wuf20-045 40 6439 40 38 71.0 15.484255663430421 679.7031016946247 0.001979434447300771
wuf20-046 40 8307 40 13 71.0 15.484265847347995 679.7111152496498 0.024547770700636948
wuf20-047 40 11271 40 7 71.0 15.484049773755656 679.6274389720646 0.054573547589616835
wuf20-048 40 7458 40 17 71.0 15.484754521963824 679.579438211824 0.003235119928931004
wuf20-049 40 8268 40 27 71.0 15.484183344092964 679.5486580069747 0.01560303626651673
wuf20-050 40 11664 40 14 71.0 15.483064516129032 679.4874744206594 0.08112412659268392
wuf20-051 40 6357 40 19 71.0 15.482817537072856 679.481177389583 0.023302352048558423
wuf20-052 40 7879 40 40 71.0 15.483795103092783 679.4055708940809 0.0
wuf20-053 40 6579 40 40 71.0 15.485415325177076 679.3689302113875 0.0
wuf20-054 40 7776 40 20 71.0 15.484411196911196 679.3790015155254 0.021056050482553823
wuf20-055 40 9699 40 22 71.0 15.48403536977492 679.4106822136158 0.03014502762430939
wuf20-056 40 8188 40 23 71.0 15.483161953727507 679.3765355652827 0.016873727087576375
wuf20-057 40 4590 40 40 71.0 15.484778420038536 679.3610629761487 0.0
wuf20-058 40 9659 40 6 71.0 15.484354942233633 679.3522668739513 0.02077290076335877
wuf20-059 40 8892 40 13 71.0 15.483691468890314 679.2831802461296 0.017719101123595513
wuf20-060 40 6037 40 40 71.0 15.485304487179487 679.2211772085084 0.0
wuf20-061 40 6591 40 33 71.0 15.485105701473415 679.218115995018 0.009722780233025311
wuf20-062 40 9033 40 17 71.0 15.483450704225351 679.22636270465 0.046242774566474
wuf20-063 40 5286 40 39 71.0 15.483765195137556 679.2928669441766 0.0035187760778859524
wuf20-064 40 8059 40 30 71.0 15.483296035805626 679.3225462148021 0.004467640918580376
wuf20-065 40 6903 40 40 71.0 15.48426517571885 679.3304536449626 0.0
wuf20-066 40 6158 40 30 71.0 15.485233077905491 679.2680549509593 0.002590511860174782
wuf20-067 40 6804 40 38 71.0 15.484891512444161 679.3741566600771 0.007199914566424605
wuf20-068 40 7878 40 38 71.0 15.485809948979592 679.3839650730011 0.004338353953738569
wuf20-069 40 9282 40 32 71.0 15.486743148502232 679.3797708234621 0.014717873450750162
wuf20-070 40 7878 40 32 71.0 15.486847133757962 679.3368301643676 0.007338528751918762
wuf20-071 40 8869 40 20 71.0 15.485073201782305 679.3395713164625 0.02342874083656749
wuf20-072 40 9460 40 37 71.0 15.485337150127226 679.3488959019926 0.007839975028613047
wuf20-073 40 7912 40 40 71.0 15.487571519389702 679.3408531674179 0.0
wuf20-074 40 5655 40 29 71.0 15.488008259212199 679.3111255139352 0.008895302320265173
wuf20-075 40 10044 40 9 71.0 15.48652380952381 679.2588986273033 0.039726027397260284
wuf20-076 40 10489 40 13 71.0 15.485342639593908 679.2557021774159 0.0807259104892329
wuf20-077 40 6971 40 40 71.0 15.4856689917565 679.3484995807912 0.0
wuf20-078 40 8869 40 28 71.0 15.485313688212928 679.3456644952581 0.014148159652119898
wuf20-079 40 4860 40 40 71.0 15.485006333122229 679.4554251599296 0.0
wuf20-080 40 7956 40 34 71.0 15.485949367088608 679.4907527824033 0.007480058013052937
wuf20-081 40 7800 40 37 71.0 15.486875395319418 679.4877166356413 0.005043859649122807
wuf20-082 40 6916 40 37 71.0 15.486567635903919 679.5594623025606 0.01616228359984142
wuf20-083 40 7115 40 22 71.0 15.486512950094756 679.5268465047018 0.013485761226725079
wuf20-084 40 6043 40 23 71.0 15.486679292929294 679.5267473649903 0.01767024215829676
wuf20-085 40 6435 40 40 71.0 15.487634069400631 679.5265890777367 0.0
wuf20-086 40 6885 40 38 71.0 15.487310844892813 679.5477871000696 0.0032277257176855567
wuf20-087 40 9500 40 21 71.0 15.487507876496535 679.5465126228007 0.04974230769230768
wuf20-088 40 6279 40 39 71.0 15.48846032745592 679.5519034956328 2.2397281433426012E-4
wuf20-089 40 10065 40 28 71.0 15.487460667086218 679.5816785475839 0.02754503860451816
wuf20-090 40 4641 40 33 71.0 15.489559748427673 679.6497709545199 1.0631834750911299E-4
wuf20-091 40 7791 40 29 71.0 15.489330609679447 679.6316018522903 0.019463200540175557
wuf20-092 40 6000 40 25 71.0 15.491300251256282 679.6228970960167 8.95308583024949E-4
wuf20-093 40 11421 40 1 71.0 15.49008160703076 679.5802557149718 0.07721191072648598
wuf20-094 40 8427 40 30 71.0 15.490244667503136 679.5698516635315 0.010092108255628838
wuf20-095 40 8502 40 21 71.0 15.49051724137931 679.5345295889117 0.005648048693161476
wuf20-096 40 6240 40 39 71.0 15.492073934837093 679.6124473786313 0.002755112319935529
wuf20-097 40 8343 40 31 71.0 15.491014402003756 679.5817427301139 0.01424279547310699
wuf20-098 40 6678 40 19 71.0 15.49102002503129 679.6056772643492 0.012623736310025271
wuf20-099 40 9281 40 29 71.0 15.489368355222014 679.6121836127511 0.023818460562486782
wuf20-0100 40 9460 40 29 71.0 15.489390625 679.5898602645017 0.016646709704289882
