instance runsPerInstance avrgIterations satisfied satisfiendMaximum avrgSatisfiedCloses selectedVariables avrgHeuristicValue avrgDifference
wuf20-01 40 9720 40 39 71.0 15.486069974083673 678.621742529872 3.2740879326473345E-5
wuf20-02 40 9900 40 37 71.0 15.485871576609918 678.655237882731 0.005643576516826333
wuf20-03 40 10206 40 29 71.0 15.486154273029967 678.6809949298741 0.015728476821192054
wuf20-04 40 6621 40 40 71.0 15.48597448224852 678.6970734538232 0.0
wuf20-05 40 12540 40 29 71.0 15.485304990757855 678.6519966239698 0.022219690063810395
wuf20-06 40 9360 40 38 71.0 15.48619733924612 678.6281910123669 0.005292938818814099
wuf20-07 40 10218 40 37 71.0 15.486017731806427 678.6370727911991 0.004370977627949739
wuf20-08 40 13117 40 9 71.0 15.485385893648449 678.6064010602856 0.006575913444483858
wuf20-09 40 9469 40 36 71.0 15.485908084163897 678.6054333868408 0.003764692836549124
wuf20-010 40 9360 40 40 71.0 15.486835793357933 678.5852792496856 0.0
wuf20-011 40 9607 40 39 71.0 15.486665437108078 678.5539637661668 0.0013173132599884191
wuf20-012 40 10593 40 24 71.0 15.485730088495576 678.5586961536991 0.026685639229422065
wuf20-013 40 6847 40 40 71.0 15.485919646148176 678.634146632798 0.0
wuf20-014 40 10147 40 37 71.0 15.486090641120118 678.6815698044271 0.006703572757722367
wuf20-015 40 9990 40 40 71.0 15.485911602209944 678.6990422017955 0.0
wuf20-016 40 9801 40 38 71.0 15.485751104565537 678.7014358299026 0.0023920595533498757
wuf20-017 40 6240 40 40 71.0 15.486676481413323 678.6942880516906 0.0
wuf20-018 40 9558 40 21 71.0 15.486488226637233 678.6925387784869 0.013770038994800693
wuf20-019 40 12393 40 19 71.0 15.486364472232438 678.6732174544092 0.018792416244748467
wuf20-020 40 11502 40 34 71.0 15.486424632352941 678.6672658327826 0.009073039519966894
wuf20-021 40 12798 40 33 71.0 15.486521499448733 678.6525395332343 0.015421002838221379
wuf20-022 40 10073 40 34 71.0 15.486342762674504 678.672943562682 0.0024119885823025685
wuf20-023 40 6540 40 40 71.0 15.486898641204554 678.7214908374197 0.0
wuf20-024 40 13644 40 14 71.0 15.485783773861968 678.7281305194866 0.022971169247197006
wuf20-025 40 6642 40 38 71.0 15.486339449541285 678.7608646262414 0.0010765550239234451
wuf20-026 40 13161 40 26 71.0 15.486032648569333 678.7320891981387 0.0167421875
wuf20-027 40 10206 40 27 71.0 15.486101943527686 678.7244408339309 0.016283223778222344
wuf20-028 40 13608 40 20 71.0 15.485337243401759 678.7137962288803 0.022705831903945123
wuf20-029 40 11904 40 32 71.0 15.484673873213632 678.6940176814984 0.02053039332538737
wuf20-030 40 9222 40 23 71.0 15.484633699633699 678.6667816524741 0.015908387496131222
wuf20-031 40 12987 40 24 71.0 15.484364701574515 678.6860833829899 0.018357456707159478
wuf20-032 40 9540 40 37 71.0 15.484901171303076 678.6772252181094 0.002897593896713615
wuf20-033 40 12321 40 13 71.0 15.484193194291986 678.6756660543017 0.00711873944850872
wuf20-034 40 9951 40 38 71.0 15.484701901975129 678.6607970504476 0.004057474687313877
wuf20-035 40 15820 40 30 71.0 15.48457038391225 678.5844466693482 0.028773584905660378
wuf20-036 40 6821 40 39 71.0 15.485105994152047 678.5806532370655 0.001362527114967462
wuf20-037 40 12358 40 19 71.0 15.484892217756668 678.5426866343868 0.00381342578001891
wuf20-038 40 13200 40 27 71.0 15.484349890430972 678.5339812560927 0.01935092916778885
wuf20-039 40 12507 40 13 71.0 15.483990507484483 678.5214145299715 0.01360741971207087
wuf20-040 40 13447 40 6 71.0 15.483211678832117 678.4984877969542 0.06263418662262592
wuf20-041 40 9607 40 33 71.0 15.483938343670193 678.4895878027188 0.004469925844548201
wuf20-042 40 12960 40 36 71.0 15.484044493070751 678.4827363383603 0.017151084918296276
wuf20-043 40 7056 40 40 71.0 15.482774334670069 678.5315400623895 0.0
wuf20-044 40 10395 40 18 71.0 15.482124635568512 678.5134492987887 0.013441466854724962
wuf20-045 40 9810 40 35 71.0 15.482285974499089 678.5227108340646 0.006131105398457584
wuf20-046 40 11935 40 19 71.0 15.482337946103423 678.5301354294711 0.014923566878980892
wuf20-047 40 14364 40 6 71.0 15.48226246814707 678.4837199924671 0.053260197775030924
wuf20-048 40 9450 40 19 71.0 15.48264192139738 678.4571585291044 0.002953805152502221
wuf20-049 40 10206 40 26 71.0 15.48232993815933 678.4398443064164 0.017226595445600224
wuf20-050 40 13612 40 20 71.0 15.481763636363636 678.4120973703918 0.05369913686806412
wuf20-051 40 9549 40 12 71.0 15.481824790985096 678.4056948272902 0.03633345978755689
